"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
434,1,4,3,2,3,3,1
435,1,1,1,3,2,2,3
435,1,2,3,2,1,1,2
435,1,3,1,1,2,2,3
435,1,4,2,3,3,3,1
436,1,1,1,1,3,1,2
436,1,2,1,1,1,1,1
436,1,3,2,2,3,2,3
436,1,4,3,3,2,3,2
437,1,1,2,2,2,3,1
437,1,2,1,3,3,1,2
437,1,3,2,1,1,2,1
437,1,4,3,2,2,3,3
438,1,1,3,3,1,2,3
438,1,2,2,3,3,3,2
438,1,3,1,2,2,1,1
438,1,4,3,1,1,2,3
439,1,1,3,1,2,3,2
439,1,2,1,2,1,2,2
439,1,3,2,3,2,3,3
439,1,4,3,1,3,1,1
440,1,1,2,1,3,1,3
440,1,2,1,1,1,1,3
440,1,3,3,3,2,3,2
440,1,4,2,2,3,2,1
441,1,1,3,3,3,1,3
441,1,2,2,1,2,2,2
441,1,3,1,2,1,3,1
441,1,4,1,3,1,2,1
442,1,1,3,2,1,1,2
442,1,2,1,1,3,3,1
442,1,3,2,3,2,2,3
442,1,4,1,2,3,2,2
443,1,1,1,3,3,2,2
443,1,2,3,2,2,1,1
443,1,3,2,2,1,3,3
443,1,4,2,1,1,3,3
444,1,1,1,2,3,3,3
444,1,2,1,1,2,1,1
444,1,3,3,1,2,1,1
444,1,4,2,3,1,2,2
445,1,1,2,2,3,2,1
445,1,2,3,3,1,2,1
445,1,3,1,3,2,1,3
445,1,4,3,1,1,3,2
446,1,1,1,3,1,2,1
446,1,2,2,2,2,1,2
446,1,3,3,1,3,3,3
446,1,4,3,2,3,1,3
447,1,1,1,1,2,3,2
447,1,2,1,2,3,2,1
447,1,3,3,3,1,1,3
447,1,4,2,1,2,3,2
448,1,1,2,1,2,2,3
448,1,2,2,3,3,3,1
448,1,3,3,2,2,2,2
448,1,4,1,1,1,1,3
449,1,1,1,1,2,2,3
449,1,2,2,2,1,1,2
449,1,3,3,3,3,3,1
449,1,4,3,2,1,3,1
450,1,1,2,3,2,1,1
450,1,2,3,1,1,2,1
450,1,3,2,3,3,1,2
450,1,4,1,2,2,3,3
451,1,1,3,1,3,2,2
451,1,2,1,2,3,1,2
451,1,3,1,3,1,3,3
451,1,4,2,2,2,1,1
452,1,1,3,3,3,2,3
452,1,2,2,1,3,2,3
452,1,3,1,2,2,1,1
452,1,4,3,3,1,3,2
453,1,1,2,1,1,3,1
453,1,2,1,2,3,2,1
453,1,3,2,1,1,3,2
453,1,4,3,3,2,1,3
454,1,1,1,1,3,1,2
454,1,2,2,2,1,2,3
454,1,3,3,2,2,2,2
454,1,4,3,3,2,3,1
455,1,1,1,3,1,1,2
455,1,2,3,2,2,2,1
455,1,3,2,1,3,3,3
455,1,4,1,3,3,3,3
456,1,1,3,1,1,1,2
456,1,2,2,1,1,1,1
456,1,3,3,2,3,3,2
456,1,4,1,3,2,2,3
457,1,1,3,1,3,1,1
457,1,2,2,3,2,2,2
457,1,3,2,2,1,1,3
457,1,4,1,2,1,3,3
458,1,1,3,2,1,1,3
458,1,2,1,1,2,3,1
458,1,3,1,1,2,3,2
458,1,4,2,3,3,2,2
459,1,1,1,2,1,3,2
459,1,2,2,3,3,2,1
459,1,3,2,3,1,2,1
459,1,4,3,1,2,1,3
460,1,1,3,3,3,1,3
460,1,2,2,2,3,3,3
460,1,3,1,3,2,1,2
460,1,4,3,1,1,2,1
461,1,1,2,2,2,3,1
461,1,2,2,2,2,2,2
461,1,3,3,3,1,1,3
461,1,4,1,1,3,2,2
462,1,1,1,1,3,3,1
462,1,2,3,2,1,2,2
462,1,3,2,3,2,1,3
462,1,4,3,1,3,3,1
463,1,1,1,1,1,2,2
463,1,2,3,2,3,3,2
463,1,3,1,3,1,1,1
463,1,4,2,1,2,2,3
464,1,1,1,3,2,3,3
464,1,2,2,3,2,3,1
464,1,3,3,1,1,2,2
464,1,4,1,2,3,1,3
465,1,1,2,2,3,1,1
465,1,2,1,3,1,3,2
465,1,3,2,1,3,1,1
465,1,4,3,1,2,2,3
466,1,1,1,1,3,1,2
466,1,2,1,2,2,1,2
466,1,3,3,3,2,2,1
466,1,4,2,2,1,3,3
467,1,1,2,3,1,3,1
467,1,2,1,1,2,1,2
467,1,3,2,3,3,2,3
467,1,4,3,2,3,2,3
468,1,1,1,1,2,2,3
468,1,2,2,3,3,1,2
468,1,3,1,2,1,2,1
468,1,4,3,2,1,3,1
469,1,1,3,3,3,3,3
469,1,2,2,1,1,1,3
469,1,3,1,3,3,2,1
469,1,4,3,2,2,3,2
470,1,1,2,1,2,3,1
470,1,2,1,3,3,2,3
470,1,3,3,1,2,1,1
470,1,4,2,2,1,3,2
471,1,1,1,2,2,3,3
471,1,2,3,2,3,1,2
471,1,3,2,1,3,2,1
471,1,4,3,3,1,1,2
472,1,1,2,1,1,2,2
472,1,2,2,2,2,2,2
472,1,3,3,1,3,3,3
472,1,4,1,3,1,1,1
473,1,1,1,2,2,1,1
473,1,2,3,3,2,1,1
473,1,3,1,2,1,3,3
473,1,4,2,1,3,2,2
474,1,1,1,2,3,2,1
474,1,2,2,1,2,1,2
474,1,3,3,3,1,2,3
474,1,4,3,3,1,3,3
475,1,1,3,1,1,2,1
475,1,2,1,3,2,3,2
475,1,3,3,1,3,3,2
475,1,4,2,2,3,1,3
476,1,1,1,3,2,3,1
476,1,2,1,1,1,1,3
476,1,3,2,2,1,1,3
476,1,4,3,1,3,2,2
477,1,1,1,2,1,2,2
477,1,2,2,2,3,3,1
477,1,3,2,3,2,3,1
477,1,4,3,1,3,1,3
478,1,1,3,3,2,2,2
478,1,2,3,2,1,1,1
478,1,3,2,3,2,2,3
478,1,4,1,1,3,3,2
479,1,1,2,2,2,3,3
479,1,2,3,1,3,2,2
479,1,3,2,1,1,3,1
479,1,4,1,3,1,1,1
480,1,1,3,1,1,2,1
480,1,2,2,3,3,3,2
480,1,3,1,2,2,1,3
480,1,4,1,3,3,1,3
481,1,1,3,2,2,2,1
481,1,2,1,1,3,3,3
481,1,3,2,3,1,1,2
481,1,4,3,2,2,1,2
482,1,1,2,2,1,2,3
482,1,2,2,3,2,2,3
482,1,3,1,1,2,3,1
482,1,4,3,3,3,1,2
483,1,1,1,2,3,2,1
483,1,2,2,1,2,1,1
483,1,3,1,2,1,3,2
483,1,4,3,3,3,2,3
484,1,1,2,2,3,1,1
484,1,2,1,3,2,2,2
484,1,3,3,1,1,3,3
484,1,4,2,3,1,3,2
485,1,1,3,1,2,1,3
485,1,2,3,2,2,3,3
485,1,3,2,3,3,2,2
485,1,4,1,1,1,1,1
486,1,1,2,3,2,1,2
486,1,2,1,3,1,3,1
486,1,3,3,2,3,3,1
486,1,4,1,1,1,2,3
487,1,1,2,1,2,3,3
487,1,2,1,2,1,2,2
487,1,3,3,3,3,1,1
487,1,4,3,2,2,3,2
488,1,1,3,3,2,3,2
488,1,2,2,2,1,2,3
488,1,3,1,2,3,1,3
488,1,4,2,1,1,2,1
489,1,1,1,1,3,1,2
489,1,2,2,3,1,3,2
489,1,3,1,1,3,1,1
489,1,4,3,2,2,2,3
490,1,1,3,2,3,3,1
490,1,2,1,3,2,2,1
490,1,3,2,1,3,3,3
490,1,4,3,2,1,1,2
491,1,1,2,1,2,1,1
491,1,2,1,1,2,2,1
491,1,3,3,2,3,3,2
491,1,4,2,3,1,1,3
492,1,1,3,1,2,3,2
492,1,2,2,2,3,1,1
492,1,3,1,3,1,2,3
492,1,4,1,3,3,3,3
493,1,1,1,2,2,1,2
493,1,2,2,1,1,2,2
493,1,3,2,1,3,3,3
493,1,4,3,3,1,2,1
494,1,1,1,2,1,2,1
494,1,2,3,3,1,1,1
494,1,3,2,1,3,3,2
494,1,4,3,3,2,1,3
495,1,1,3,1,1,3,1
495,1,2,1,2,2,2,3
495,1,3,2,2,2,2,3
495,1,4,2,3,3,1,2
496,1,1,1,1,1,3,2
496,1,2,1,3,3,3,1
496,1,3,2,2,2,2,2
496,1,4,3,1,1,1,3
497,1,1,1,1,2,1,3
497,1,2,3,2,3,2,3
497,1,3,3,3,3,2,1
497,1,4,2,2,1,3,2
498,1,1,2,3,2,1,1
498,1,2,1,3,2,3,1
498,1,3,3,1,3,2,2
498,1,4,2,2,1,1,3
499,1,1,2,1,2,2,1
499,1,2,1,3,3,2,2
499,1,3,3,3,1,3,3
499,1,4,1,2,3,1,2
500,1,1,3,2,2,3,1
500,1,2,1,1,2,3,3
500,1,3,1,1,1,1,3
500,1,4,2,3,3,2,2
501,1,1,3,2,1,1,1
501,1,2,2,3,3,3,3
501,1,3,1,1,2,2,2
501,1,4,3,2,1,1,2
502,1,1,1,1,1,3,2
502,1,2,3,3,2,1,3
502,1,3,2,2,3,2,1
502,1,4,1,2,3,3,1
503,1,1,3,1,2,2,1
503,1,2,3,3,2,2,3
503,1,3,1,2,3,3,2
503,1,4,2,1,1,1,1
504,1,1,2,3,1,3,3
504,1,2,1,2,3,2,1
504,1,3,2,3,1,1,3
504,1,4,3,1,2,3,2
505,1,1,3,1,3,2,3
505,1,2,2,2,1,3,1
505,1,3,2,1,3,1,1
505,1,4,1,3,2,1,2
506,1,1,2,1,3,3,1
506,1,2,1,2,1,2,3
506,1,3,1,3,1,2,2
506,1,4,3,2,2,1,3
507,1,1,3,3,2,1,2
507,1,2,2,2,2,1,2
507,1,3,1,1,1,3,3
507,1,4,2,2,3,2,1
508,1,1,3,3,3,3,3
508,1,2,1,1,3,1,3
508,1,3,3,3,1,3,1
508,1,4,2,2,2,2,2
509,1,1,1,3,2,1,1
509,1,2,2,2,3,3,3
509,1,3,1,3,1,2,1
509,1,4,3,1,1,2,2
510,1,1,2,3,1,2,1
510,1,2,1,2,2,3,3
510,1,3,3,1,3,1,2
510,1,4,2,1,2,1,2
511,1,1,1,3,3,1,2
511,1,2,2,2,1,2,3
511,1,3,3,2,1,1,2
511,1,4,3,1,2,3,1
512,1,1,1,1,2,2,3
512,1,2,3,3,3,2,3
512,1,3,2,2,1,1,2
512,1,4,1,1,2,3,1
513,1,1,2,1,2,2,3
513,1,2,1,2,1,1,2
513,1,3,3,2,3,1,1
513,1,4,3,3,3,3,1
514,1,1,1,3,1,3,2
514,1,2,1,2,3,1,3
514,1,3,3,1,1,2,1
514,1,4,2,3,2,3,2
515,1,1,2,3,2,3,1
515,1,2,2,1,3,1,1
515,1,3,1,2,1,1,2
515,1,4,3,1,3,2,3
516,1,1,2,1,1,1,1
516,1,2,3,2,2,3,3
516,1,3,1,3,3,2,2
516,1,4,3,3,2,2,3
517,1,1,2,3,3,1,3
517,1,2,2,1,1,3,3
517,1,3,3,1,1,3,2
517,1,4,1,2,2,2,1
518,1,1,3,2,2,3,1
518,1,2,1,3,2,2,1
518,1,3,3,2,3,3,2
518,1,4,2,1,1,1,3
519,1,1,1,3,3,2,2
519,1,2,2,1,1,3,3
519,1,3,2,2,3,2,2
519,1,4,3,2,2,1,1
520,1,1,3,1,1,2,2
520,1,2,1,3,3,1,3
520,1,3,1,3,1,3,1
520,1,4,2,2,2,3,1
521,1,1,1,1,3,1,3
521,1,2,1,1,2,1,2
521,1,3,2,2,3,3,1
521,1,4,3,3,1,2,3
522,1,1,3,1,3,1,1
522,1,2,2,3,2,2,2
522,1,3,3,3,2,1,2
522,1,4,1,2,1,3,3
523,1,1,3,2,1,2,1
523,1,2,2,3,3,1,3
523,1,3,2,2,2,2,3
523,1,4,1,1,2,3,2
524,1,1,2,2,2,1,3
524,1,2,1,1,3,2,1
524,1,3,3,1,3,3,2
524,1,4,3,3,1,3,2
525,1,1,1,3,1,1,1
525,1,2,2,1,2,1,2
525,1,3,3,2,3,3,3
525,1,4,1,3,1,2,1
526,1,1,1,2,3,2,2
526,1,2,2,1,1,2,2
526,1,3,3,2,3,1,1
526,1,4,1,3,2,3,3
527,1,1,3,1,2,2,3
527,1,2,1,2,3,1,2
527,1,3,2,3,1,3,1
527,1,4,2,1,2,2,1
528,1,1,2,2,2,2,2
528,1,2,1,1,3,3,1
528,1,3,3,3,1,1,3
528,1,4,3,2,1,3,3
529,1,1,1,1,1,2,3
529,1,2,2,3,3,3,2
529,1,3,2,3,3,1,1
529,1,4,3,2,2,1,1
530,1,1,1,1,2,3,3
530,1,2,3,3,2,3,2
530,1,3,2,2,3,1,1
530,1,4,3,3,1,2,2
531,1,1,1,2,1,2,3
531,1,2,3,1,2,1,1
531,1,3,1,1,1,1,3
531,1,4,2,3,3,3,2
532,1,1,3,3,3,2,3
532,1,2,2,1,2,1,1
532,1,3,1,2,1,3,2
532,1,4,3,1,3,2,2
533,1,1,1,3,2,3,1
533,1,2,1,2,2,2,1
533,1,3,2,2,1,2,3
533,1,4,3,1,3,1,2
534,1,1,2,1,1,3,3
534,1,2,2,3,3,3,3
534,1,3,1,1,2,2,1
534,1,4,3,2,1,1,2
535,1,1,1,3,2,1,3
535,1,2,2,1,3,2,2
535,1,3,2,3,1,1,1
535,1,4,3,2,1,3,1
536,1,1,1,2,3,3,3
536,1,2,1,2,2,3,2
536,1,3,2,1,1,1,1
536,1,4,3,3,2,2,2
537,1,1,2,2,2,3,1
537,1,2,3,3,3,2,1
537,1,3,3,3,3,2,3
537,1,4,1,1,1,1,2
538,1,1,1,2,3,1,3
538,1,2,2,2,1,2,2
538,1,3,1,1,3,3,1
538,1,4,3,3,2,1,3
539,1,1,3,1,2,3,3
539,1,2,2,1,2,3,2
539,1,3,1,2,3,1,1
539,1,4,2,3,1,2,2
540,1,1,3,2,1,2,3
540,1,2,3,3,1,2,1
540,1,3,2,1,3,3,3
540,1,4,1,2,2,1,2
541,1,1,1,2,3,2,2
541,1,2,3,1,1,3,1
541,1,3,1,3,1,3,1
541,1,4,2,3,2,1,3
542,1,1,3,3,2,1,2
542,1,2,2,1,3,2,3
542,1,3,3,1,3,1,3
542,1,4,1,2,1,3,1
543,1,1,2,2,2,2,3
543,1,2,1,1,1,1,3
543,1,3,3,2,3,3,1
543,1,4,2,3,2,2,2
544,1,1,2,2,1,1,3
544,1,2,3,1,2,2,1
544,1,3,2,3,1,3,2
544,1,4,1,3,3,3,2
545,1,1,1,3,3,2,1
545,1,2,3,1,2,1,2
545,1,3,2,2,1,3,3
545,1,4,1,3,2,1,1
546,1,1,3,1,3,2,2
546,1,2,1,1,1,2,2
546,1,3,1,3,2,3,3
546,1,4,2,2,1,1,1
547,1,1,3,3,3,1,1
547,1,2,1,3,1,1,3
547,1,3,2,1,2,2,1
547,1,4,3,2,3,3,2
548,1,1,1,3,1,1,1
548,1,2,2,1,3,3,2
548,1,3,3,2,2,2,3
548,1,4,3,2,2,3,2
549,1,1,2,1,3,2,3
549,1,2,2,3,3,2,3
549,1,3,3,2,1,1,2
549,1,4,1,3,2,3,1
550,1,1,2,3,2,1,2
550,1,2,3,1,1,3,3
550,1,3,1,2,3,2,1
550,1,4,1,1,1,2,2
551,1,1,3,2,2,3,3
551,1,2,2,1,2,3,1
551,1,3,1,3,1,2,2
551,1,4,2,1,3,1,1
552,1,1,2,3,1,3,2
552,1,2,1,2,3,1,3
552,1,3,1,1,2,2,1
552,1,4,3,2,3,1,3
553,1,1,3,2,1,2,1
553,1,2,3,1,1,1,1
553,1,3,1,1,2,1,2
553,1,4,2,3,3,3,3
554,1,1,2,2,2,2,3
554,1,2,1,1,1,1,1
554,1,3,3,3,3,3,3
554,1,4,2,2,2,2,2
555,1,1,1,2,3,3,2
555,1,2,1,1,2,2,3
555,1,3,3,3,3,3,2
555,1,4,2,2,1,1,1
556,1,1,1,2,2,3,3
556,1,2,3,3,1,2,1
556,1,3,2,1,3,1,2
556,1,4,3,3,2,1,3
557,1,1,3,1,3,3,1
557,1,2,2,3,3,2,1
557,1,3,1,2,2,1,3
557,1,4,3,1,1,3,2
558,1,1,3,2,3,2,1
558,1,2,2,3,1,2,3
558,1,3,2,3,1,1,2
558,1,4,1,1,2,3,3
559,1,1,2,2,2,3,2
559,1,2,3,1,1,2,3
559,1,3,1,2,3,2,2
559,1,4,1,3,3,1,1
560,1,1,1,2,3,2,3
560,1,2,2,3,2,3,1
560,1,3,3,3,2,1,2
560,1,4,2,1,1,3,1
561,1,1,3,1,1,1,2
561,1,2,3,2,1,1,2
561,1,3,2,2,2,2,1
561,1,4,1,3,3,3,3
562,1,1,1,2,1,3,2
562,1,2,3,3,2,2,1
562,1,3,2,1,3,1,3
562,1,4,1,1,1,2,3
563,1,1,2,1,3,1,2
563,1,2,3,1,3,3,1
563,1,3,1,2,1,2,3
563,1,4,3,3,2,3,1
564,1,1,3,2,3,2,1
564,1,2,2,3,2,1,3
564,1,3,1,1,1,3,3
564,1,4,2,3,2,1,2
565,1,1,1,1,2,2,2
565,1,2,3,3,3,1,3
565,1,3,1,3,3,3,2
565,1,4,2,2,1,3,1
566,1,1,3,2,2,2,2
566,1,2,2,1,1,1,1
566,1,3,1,3,3,3,3
566,1,4,3,2,2,1,1
567,1,1,1,3,1,1,1
567,1,2,2,1,3,2,2
567,1,3,3,2,2,3,3
567,1,4,2,3,1,2,2
568,1,1,1,3,2,1,2
568,1,2,3,1,1,3,3
568,1,3,2,2,3,2,1
568,1,4,1,1,2,2,1
569,1,1,1,3,2,2,1
569,1,2,3,1,1,1,3
569,1,3,2,2,3,1,3
569,1,4,2,2,3,3,2
570,1,1,2,3,2,2,3
570,1,2,1,2,3,1,1
570,1,3,3,1,1,3,2
570,1,4,3,1,2,3,2
571,1,1,3,3,1,2,3
571,1,2,2,2,2,3,1
571,1,3,1,1,3,1,2
571,1,4,2,3,1,3,1
572,1,1,3,1,3,1,3
572,1,2,1,2,1,2,2
572,1,3,3,2,1,1,2
572,1,4,2,3,2,3,1
573,1,1,1,1,3,2,3
573,1,2,3,3,1,1,1
573,1,3,1,1,3,2,1
573,1,4,2,2,2,3,2
574,1,1,1,3,1,3,3
574,1,2,1,2,1,3,1
574,1,3,2,1,2,1,3
574,1,4,3,3,3,2,2
575,1,1,1,3,1,3,1
575,1,2,3,2,2,1,3
575,1,3,3,2,2,2,3
575,1,4,2,1,3,2,2
576,1,1,1,1,2,1,2
576,1,2,2,1,3,1,1
576,1,3,2,2,3,3,3
576,1,4,3,3,1,2,1
577,1,1,1,1,2,3,3
577,1,2,2,2,1,2,2
577,1,3,1,3,3,1,2
577,1,4,3,3,3,1,1
578,1,1,1,3,3,1,1
578,1,2,3,1,2,3,2
578,1,3,2,2,1,2,3
578,1,4,2,1,1,2,3
579,1,1,1,2,2,1,2
579,1,2,1,1,2,2,1
579,1,3,2,3,1,1,3
579,1,4,3,2,3,3,2
580,1,1,2,3,2,2,2
580,1,2,1,2,1,1,3
580,1,3,3,1,3,3,1
580,1,4,3,3,3,3,3
581,1,1,1,3,3,1,3
581,1,2,2,1,2,3,1
581,1,3,3,2,2,2,1
581,1,4,2,1,1,3,2
582,1,1,3,3,1,2,2
582,1,2,2,1,2,1,3
582,1,3,3,2,1,2,2
582,1,4,1,3,3,3,1
583,1,1,3,3,2,2,3
583,1,2,2,2,3,1,1
583,1,3,3,2,1,1,1
583,1,4,1,1,1,3,2
584,1,1,3,3,1,1,1
584,1,2,2,1,2,3,3
584,1,3,1,2,3,2,2
584,1,4,1,2,2,3,3
585,1,1,2,1,3,2,2
585,1,2,1,3,1,3,3
585,1,3,3,2,2,1,1
585,1,4,2,1,3,2,1
586,1,1,3,2,3,3,3
586,1,2,1,1,1,2,1
586,1,3,1,1,2,1,2
586,1,4,2,3,2,1,2
587,1,1,3,1,1,2,3
587,1,2,2,2,1,3,2
587,1,3,2,3,3,3,2
587,1,4,1,2,2,1,1
588,1,1,2,3,3,2,3
588,1,2,3,3,3,2,3
588,1,3,2,2,1,3,1
588,1,4,1,1,2,1,2
589,1,1,1,2,3,2,2
589,1,2,2,3,1,1,3
589,1,3,3,1,2,3,1
589,1,4,3,3,2,3,2
590,1,1,3,1,3,2,1
590,1,2,3,1,3,1,3
590,1,3,2,3,2,3,2
590,1,4,1,2,1,2,1
591,1,1,1,2,1,1,3
591,1,2,3,1,3,3,2
591,1,3,2,2,1,1,3
591,1,4,2,3,2,2,1
592,1,1,1,3,1,3,2
592,1,2,2,2,3,3,1
592,1,3,3,1,1,1,2
592,1,4,1,3,2,2,3
593,1,1,1,1,3,1,1
593,1,2,2,3,1,3,2
593,1,3,1,1,2,2,3
593,1,4,3,2,2,2,3
594,1,1,1,3,2,3,3
594,1,2,2,2,3,1,1
594,1,3,3,2,3,1,2
594,1,4,2,1,1,2,1
595,1,1,3,1,1,3,3
595,1,2,1,3,3,2,2
595,1,3,2,2,2,1,1
595,1,4,3,3,2,2,1
596,1,1,2,3,2,2,1
596,1,2,1,1,3,3,3
596,1,3,3,1,1,1,2
596,1,4,1,2,3,3,3
597,1,1,3,2,1,1,2
597,1,2,2,3,3,2,3
597,1,3,1,1,2,3,1
597,1,4,3,2,2,1,2
598,1,1,2,1,3,1,3
598,1,2,1,3,1,1,2
598,1,3,3,3,1,3,1
598,1,4,1,2,2,2,2
599,1,1,3,1,1,2,1
599,1,2,3,2,3,3,1
599,1,3,2,1,1,2,3
599,1,4,1,3,2,1,2
600,1,1,2,2,3,3,2
600,1,2,3,1,2,2,2
600,1,3,2,2,3,3,3
600,1,4,1,3,1,1,1
601,1,1,2,1,2,1,3
601,1,2,2,1,3,3,2
601,1,3,3,3,2,1,3
601,1,4,1,2,1,2,1
602,1,1,3,3,3,2,3
602,1,2,1,2,1,3,1
602,1,3,3,3,3,3,1
602,1,4,2,1,2,1,2
603,1,1,2,3,3,1,2
603,1,2,1,2,1,2,3
603,1,3,2,2,1,2,3
603,1,4,3,1,2,3,1
604,1,1,2,3,1,2,2
604,1,2,3,2,2,3,3
604,1,3,1,2,3,2,2
604,1,4,1,1,3,1,1
605,1,1,3,3,2,1,1
605,1,2,1,1,1,3,3
605,1,3,2,2,3,2,2
605,1,4,3,3,1,1,3
606,1,1,3,2,3,1,3
606,1,2,1,1,2,3,1
606,1,3,1,1,2,2,1
606,1,4,2,3,1,2,2
607,1,1,1,3,3,3,2
607,1,2,3,1,1,2,1
607,1,3,3,2,2,3,2
607,1,4,2,2,2,1,3
608,1,1,2,3,1,3,1
608,1,2,2,1,3,1,1
608,1,3,1,3,1,3,3
608,1,4,3,2,2,2,2
609,1,1,1,3,3,1,3
609,1,2,1,1,3,1,3
609,1,3,3,3,1,2,2
609,1,4,2,2,2,3,1
610,1,1,3,2,3,2,1
610,1,2,1,1,1,3,2
610,1,3,2,3,2,1,3
610,1,4,2,1,1,1,1
611,1,1,1,1,2,2,3
611,1,2,3,2,3,3,2
611,1,3,3,1,2,3,3
611,1,4,2,3,1,1,1
612,1,1,3,3,2,1,1
612,1,2,1,2,3,2,2
612,1,3,2,1,1,3,3
612,1,4,1,2,1,1,2
613,1,1,3,1,1,1,2
613,1,2,1,3,3,2,1
613,1,3,3,1,3,2,3
613,1,4,2,2,2,3,3
614,1,1,2,2,3,2,1
614,1,2,1,3,3,3,1
614,1,3,3,1,1,1,3
614,1,4,1,3,2,3,2
615,1,1,1,2,1,1,1
615,1,2,3,3,3,3,3
615,1,3,2,1,2,2,2
615,1,4,2,2,2,2,3
616,1,1,3,2,1,3,1
616,1,2,1,2,2,1,2
616,1,3,2,1,3,1,2
616,1,4,1,3,2,2,3
617,1,1,1,2,2,1,3
617,1,2,3,3,3,2,1
617,1,3,2,1,1,3,2
617,1,4,3,3,1,2,2
618,1,1,1,1,3,3,1
618,1,2,1,3,2,1,2
618,1,3,3,2,1,2,3
618,1,4,2,1,3,3,1
619,1,1,2,3,2,2,1
619,1,2,1,2,1,3,3
619,1,3,3,1,3,1,2
619,1,4,2,3,3,1,3
620,1,1,3,1,2,3,2
620,1,2,3,1,2,2,1
620,1,3,2,2,1,2,1
620,1,4,1,3,3,1,3
621,1,1,3,3,2,1,1
621,1,2,2,3,1,3,2
621,1,3,2,2,1,3,2
621,1,4,1,1,3,2,3
622,1,1,3,2,3,1,1
622,1,2,1,1,1,2,2
622,1,3,2,2,2,1,1
622,1,4,2,3,2,3,3
623,1,1,1,1,1,2,2
623,1,2,2,3,2,1,1
623,1,3,3,2,3,3,3
623,1,4,3,1,1,3,3
624,1,1,3,3,2,3,1
624,1,2,1,2,3,2,2
624,1,3,1,2,2,2,2
624,1,4,2,1,1,1,3
625,1,1,1,1,3,3,1
625,1,2,2,1,2,3,3
625,1,3,3,3,3,2,2
625,1,4,1,2,1,1,1
626,1,1,2,2,3,1,2
626,1,2,2,3,3,2,3
626,1,3,1,1,2,3,1
626,1,4,3,3,1,2,3
627,1,1,1,3,2,3,3
627,1,2,2,1,3,2,1
627,1,3,3,2,1,1,3
627,1,4,3,2,1,1,2
628,1,1,2,2,2,2,1
628,1,2,3,1,2,1,2
628,1,3,1,1,1,1,3
628,1,4,3,3,3,3,2
629,1,1,2,2,3,2,2
629,1,2,1,3,1,3,1
629,1,3,2,3,1,3,2
629,1,4,3,1,2,1,3
630,1,1,1,2,3,1,1
630,1,2,3,1,2,2,2
630,1,3,1,1,3,2,1
630,1,4,2,3,1,3,3
631,1,1,3,2,3,3,3
631,1,2,1,3,2,1,2
631,1,3,1,2,2,2,3
631,1,4,2,1,1,2,1
632,1,1,3,3,1,1,1
632,1,2,1,1,2,2,3
632,1,3,2,3,3,1,2
632,1,4,3,2,1,3,1
633,1,1,1,2,3,3,2
633,1,2,2,2,2,3,2
633,1,3,3,3,3,2,3
633,1,4,1,1,1,1,1
634,1,1,2,2,1,2,3
634,1,2,1,3,1,2,2
634,1,3,3,2,2,3,1
634,1,4,2,1,3,1,3
635,1,1,1,2,1,2,3
635,1,2,2,1,3,1,2
635,1,3,2,3,2,1,1
635,1,4,3,1,3,3,2
636,1,1,1,3,3,3,1
636,1,2,1,1,1,3,2
636,1,3,2,2,3,1,3
636,1,4,3,3,2,2,1
637,1,1,2,1,1,2,1
637,1,2,3,2,2,1,2
637,1,3,1,3,3,3,3
637,1,4,3,1,2,2,3
638,1,1,1,1,3,2,3
638,1,2,2,2,2,3,1
638,1,3,2,2,2,3,2
638,1,4,3,3,1,1,2
639,1,1,1,1,2,3,2
639,1,2,3,3,1,1,1
639,1,3,2,2,3,2,3
639,1,4,3,2,1,1,1
640,1,1,3,1,3,3,1
640,1,2,1,3,2,2,2
640,1,3,2,2,1,1,3
640,1,4,2,3,1,3,3
641,1,1,1,1,2,1,1
641,1,2,1,3,3,1,1
641,1,3,3,3,3,2,2
641,1,4,2,2,1,3,3
642,1,1,1,2,3,1,1
642,1,2,2,1,2,2,2
642,1,3,2,3,1,3,3
642,1,4,3,1,2,2,2
643,1,1,3,1,3,1,3
643,1,2,3,2,2,3,3
643,1,3,2,3,3,2,1
643,1,4,1,1,1,1,2
644,1,1,3,2,1,2,1
644,1,2,2,1,3,1,3
644,1,3,1,2,2,2,1
644,1,4,1,3,2,3,2
645,1,1,1,2,2,1,3
645,1,2,3,3,1,3,2
645,1,3,3,2,3,3,2
645,1,4,2,1,3,2,1
646,1,1,3,2,3,1,2
646,1,2,1,3,1,2,3
646,1,3,2,1,2,3,1
646,1,4,2,3,1,1,2
647,1,1,3,1,1,3,3
647,1,2,2,2,3,1,2
647,1,3,3,3,2,2,3
647,1,4,1,1,1,3,1
648,1,1,2,1,1,1,2
648,1,2,1,3,2,2,1
648,1,3,1,3,2,1,3
648,1,4,3,2,3,3,3
649,1,1,3,3,3,2,1
649,1,2,1,2,1,2,1
649,1,3,3,1,2,1,3
649,1,4,2,3,3,3,2
650,1,1,3,3,3,1,3
650,1,2,2,1,2,3,1
650,1,3,2,2,2,2,2
650,1,4,1,2,1,2,2
651,1,1,3,2,3,1,2
651,1,2,2,3,2,2,3
651,1,3,1,1,1,3,1
651,1,4,1,1,3,3,1
652,1,1,3,2,1,3,1
