"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
348,1,1,2,1,3,1,3
348,1,2,3,3,1,3,1
348,1,3,1,2,2,2,2
348,1,4,2,3,1,1,1
348,1,5,3,1,3,3,3
349,1,1,2,2,2,3,1
349,1,2,3,3,3,2,2
349,1,3,1,3,3,3,3
349,1,4,2,2,1,1,2
349,1,5,3,1,2,2,1
350,1,1,3,2,3,2,1
350,1,2,3,2,2,1,1
350,1,3,2,3,2,3,2
350,1,4,1,1,1,1,3
350,1,5,1,1,1,3,3
351,1,1,1,3,3,1,3
351,1,2,1,3,1,2,1
351,1,3,2,1,1,2,2
351,1,4,3,2,2,3,1
351,1,5,2,1,3,1,2
352,1,1,3,1,3,3,3
352,1,2,3,1,1,2,1
352,1,3,1,2,3,3,2
352,1,4,1,3,2,1,2
352,1,5,2,3,2,1,3
353,1,1,2,2,1,2,3
353,1,2,3,3,3,3,2
353,1,3,1,1,2,1,1
353,1,4,2,2,3,2,3
353,1,5,3,3,1,1,2
354,1,1,1,2,1,2,1
354,1,2,2,1,2,3,3
354,1,3,2,1,1,3,1
354,1,4,1,3,2,2,3
354,1,5,3,3,3,1,2
355,1,1,1,1,3,2,2
355,1,2,2,3,2,1,1
355,1,3,3,1,2,2,2
355,1,4,3,2,1,3,3
355,1,5,1,2,3,1,3
356,1,1,1,1,3,3,3
356,1,2,3,1,2,1,3
356,1,3,1,3,3,2,1
356,1,4,2,2,1,3,2
356,1,5,2,2,1,1,1
357,1,1,2,2,2,3,2
357,1,2,3,3,1,2,1
357,1,3,2,2,2,2,1
357,1,4,3,3,1,3,2
357,1,5,1,1,3,1,3
358,1,1,1,2,1,1,2
358,1,2,2,1,3,2,2
358,1,3,1,3,1,3,1
358,1,4,3,2,2,1,3
358,1,5,2,3,3,2,3
359,1,1,1,2,3,2,2
359,1,2,3,1,2,3,1
359,1,3,1,1,2,3,1
359,1,4,3,2,3,2,3
359,1,5,2,3,1,1,3
360,1,1,2,1,1,3,2
360,1,2,2,3,2,1,2
360,1,3,3,1,1,2,1
360,1,4,1,2,3,2,3
360,1,5,3,3,2,1,1
361,1,1,3,2,1,2,2
361,1,2,2,1,3,1,1
361,1,3,1,2,3,3,1
361,1,4,1,3,2,3,3
361,1,5,3,1,1,1,3
362,1,1,1,2,1,1,2
362,1,2,2,3,2,3,2
362,1,3,3,2,3,1,1
362,1,4,1,1,1,2,3
362,1,5,2,3,2,3,3
363,1,1,2,1,2,1,1
363,1,2,1,2,1,1,3
363,1,3,3,3,3,2,2
363,1,4,3,1,3,3,2
363,1,5,2,3,2,2,1
364,1,1,2,2,3,3,1
364,1,2,2,1,3,1,2
364,1,3,1,1,2,2,2
364,1,4,3,2,2,3,3
364,1,5,1,3,1,2,1
365,1,1,2,3,1,3,3
365,1,2,3,3,1,3,3
365,1,3,2,1,3,2,2
365,1,4,1,2,2,1,1
365,1,5,3,2,2,1,2
366,1,1,3,1,2,2,3
366,1,2,2,2,2,1,2
366,1,3,1,1,1,3,1
366,1,4,3,3,3,2,3
366,1,5,1,3,3,3,1
367,1,1,3,1,2,3,3
367,1,2,1,3,3,1,2
367,1,3,2,2,1,2,1
367,1,4,2,1,3,1,3
367,1,5,3,2,1,3,2
368,1,1,3,1,2,1,2
368,1,2,2,1,1,3,2
368,1,3,1,3,1,2,1
368,1,4,2,2,3,3,3
368,1,5,1,3,2,2,1
369,1,1,2,1,1,3,2
369,1,2,3,3,3,1,1
369,1,3,2,2,3,2,1
369,1,4,1,2,2,2,3
369,1,5,3,3,1,1,3
370,1,1,3,1,1,2,1
370,1,2,3,3,2,2,2
370,1,3,2,2,2,1,3
370,1,4,1,1,1,1,1
370,1,5,1,3,3,3,2
371,1,1,2,3,1,2,2
371,1,2,1,2,3,3,3
371,1,3,3,2,3,3,1
371,1,4,3,1,2,1,1
371,1,5,1,1,2,2,3
372,1,1,1,2,2,3,2
372,1,2,2,3,3,3,3
372,1,3,3,1,3,2,1
372,1,4,1,2,1,1,2
372,1,5,2,3,1,1,3
373,1,1,2,2,2,2,1
373,1,2,1,3,2,3,1
373,1,3,1,3,3,1,2
373,1,4,3,2,3,2,2
373,1,5,3,1,1,3,3
374,1,1,2,1,1,1,3
374,1,2,3,2,3,2,1
374,1,3,1,3,2,3,2
374,1,4,2,1,3,1,1
374,1,5,3,2,1,3,3
375,1,1,2,3,2,2,3
375,1,2,2,3,1,1,2
375,1,3,3,2,3,3,1
375,1,4,1,1,2,2,3
375,1,5,1,1,1,1,2
376,1,1,2,1,3,2,2
376,1,2,1,2,1,2,2
376,1,3,1,2,1,1,1
376,1,4,2,1,2,3,1
376,1,5,3,3,3,1,3
377,1,1,3,3,2,3,3
377,1,2,1,1,3,1,1
377,1,3,1,2,3,1,3
377,1,4,2,2,1,2,2
377,1,5,3,3,2,3,2
378,1,1,2,3,1,2,1
378,1,2,2,3,2,1,1
378,1,3,3,2,3,1,2
378,1,4,3,1,1,2,3
378,1,5,1,1,2,3,3
379,1,1,2,2,2,2,3
379,1,2,1,3,1,3,1
379,1,3,3,3,1,2,3
379,1,4,3,1,3,1,2
379,1,5,2,1,3,3,2
380,1,1,3,1,1,1,2
380,1,2,2,2,1,3,1
380,1,3,2,3,3,2,3
380,1,4,1,2,2,3,1
380,1,5,1,1,2,2,2
381,1,1,3,2,2,1,1
381,1,2,2,1,1,2,2
381,1,3,1,3,3,3,1
381,1,4,1,3,3,3,3
381,1,5,3,2,2,1,3
382,1,1,3,3,2,2,2
382,1,2,3,2,1,3,2
382,1,3,2,1,2,1,1
382,1,4,1,3,3,2,3
382,1,5,2,1,3,3,3
383,1,1,2,3,2,3,2
383,1,2,1,3,1,1,1
383,1,3,1,2,1,1,3
383,1,4,3,1,3,2,1
383,1,5,2,2,2,2,3
384,1,1,2,3,2,2,3
384,1,2,3,3,1,1,1
384,1,3,1,1,3,3,2
384,1,4,1,2,3,1,2
384,1,5,3,1,1,3,1
385,1,1,2,2,3,1,1
385,1,2,2,2,1,3,3
385,1,3,3,3,3,1,2
385,1,4,1,1,2,2,1
385,1,5,1,1,1,3,3
386,1,1,2,3,3,2,1
386,1,2,3,2,2,2,2
386,1,3,3,2,2,3,2
386,1,4,1,3,1,3,1
386,1,5,2,1,3,1,3
387,1,1,1,1,2,1,3
387,1,2,3,2,1,2,2
387,1,3,2,3,3,3,1
387,1,4,1,1,2,2,2
387,1,5,3,2,1,1,3
388,1,1,2,3,2,1,2
388,1,2,1,2,1,2,1
388,1,3,3,1,3,3,3
388,1,4,1,2,3,3,2
388,1,5,3,1,2,1,1
389,1,1,3,3,1,2,3
389,1,2,2,3,1,2,3
389,1,3,2,2,2,3,1
389,1,4,1,2,3,1,2
389,1,5,3,1,2,3,1
390,1,1,1,3,2,1,3
390,1,2,2,1,1,2,2
390,1,3,1,1,3,2,3
390,1,4,3,2,2,3,1
390,1,5,2,3,1,1,2
391,1,1,1,3,1,1,1
391,1,2,2,2,3,3,3
391,1,3,1,1,1,3,2
391,1,4,2,2,2,1,3
391,1,5,3,3,3,2,1
392,1,1,3,3,3,2,2
392,1,2,2,2,1,1,1
392,1,3,2,1,1,3,1
392,1,4,1,3,2,3,3
392,1,5,3,1,3,2,2
393,1,1,2,3,1,3,1
393,1,2,3,3,2,1,2
393,1,3,1,2,3,2,3
393,1,4,1,2,2,2,2
393,1,5,3,1,3,1,3
394,1,1,2,1,2,3,2
394,1,2,3,2,1,3,3
394,1,3,1,2,3,2,1
394,1,4,2,1,2,2,1
394,1,5,1,3,3,1,2
395,1,1,1,3,2,2,1
395,1,2,2,2,3,3,2
395,1,3,3,3,2,3,2
395,1,4,1,1,1,1,3
395,1,5,3,1,1,1,3
396,1,1,2,1,3,1,1
396,1,2,3,2,1,2,3
396,1,3,1,3,2,3,2
396,1,4,2,2,2,1,3
396,1,5,3,1,3,2,1
397,1,1,3,1,3,3,3
397,1,2,2,3,1,2,2
397,1,3,1,1,1,3,2
397,1,4,3,3,3,1,1
397,1,5,2,2,2,2,3
398,1,1,3,1,2,2,2
398,1,2,1,2,1,1,1
398,1,3,2,3,3,3,3
398,1,4,3,3,1,3,3
398,1,5,1,2,2,1,1
399,1,1,2,2,3,1,2
399,1,2,2,1,3,2,1
399,1,3,3,3,2,3,3
399,1,4,1,2,1,3,2
399,1,5,1,1,1,2,1
400,1,1,2,3,3,3,2
400,1,2,1,2,3,2,3
400,1,3,1,1,2,1,3
400,1,4,3,3,1,1,2
400,1,5,3,2,1,2,1
401,1,1,3,2,3,3,1
401,1,2,3,2,3,3,2
401,1,3,2,1,2,1,1
401,1,4,2,1,2,1,2
401,1,5,1,3,1,2,3
402,1,1,3,2,3,3,2
402,1,2,1,3,2,1,1
402,1,3,2,1,1,2,3
402,1,4,1,1,2,2,1
402,1,5,2,3,1,1,3
403,1,1,1,1,1,3,2
403,1,2,2,2,1,3,1
403,1,3,3,3,3,1,1
403,1,4,1,3,3,2,2
403,1,5,2,2,2,2,3
404,1,1,1,2,3,3,1
404,1,2,3,1,2,1,3
404,1,3,2,2,1,1,2
404,1,4,3,1,2,3,3
404,1,5,2,3,1,2,2
405,1,1,3,3,2,2,1
405,1,2,2,1,1,3,2
405,1,3,1,3,3,1,3
405,1,4,3,2,2,2,1
405,1,5,1,1,3,1,3
406,1,1,3,1,1,1,1
406,1,2,2,1,3,3,1
406,1,3,2,2,3,2,3
406,1,4,1,2,2,1,2
406,1,5,3,3,1,2,3
407,1,1,3,2,1,1,3
407,1,2,3,1,1,2,2
407,1,3,1,3,2,3,2
407,1,4,2,1,3,2,1
407,1,5,1,3,2,3,3
408,1,1,3,1,1,2,3
408,1,2,1,3,1,3,1
408,1,3,1,2,2,3,1
408,1,4,2,2,2,1,2
408,1,5,2,3,3,1,2
409,1,1,3,3,2,1,1
409,1,2,1,1,3,2,2
409,1,3,1,1,3,3,3
409,1,4,3,2,2,2,2
409,1,5,2,2,1,3,3
410,1,1,2,3,3,1,3
410,1,2,3,1,2,3,2
410,1,3,3,2,1,3,1
410,1,4,2,3,3,1,1
410,1,5,1,2,1,2,3
411,1,1,2,3,2,2,2
411,1,2,1,3,1,1,2
411,1,3,2,1,2,2,1
411,1,4,3,2,3,3,3
411,1,5,1,1,3,1,1
412,1,1,3,3,3,2,2
412,1,2,1,2,1,1,1
412,1,3,2,1,2,3,3
412,1,4,2,3,1,3,1
412,1,5,3,2,3,1,2
413,1,1,1,2,2,2,3
413,1,2,3,1,1,1,2
413,1,3,3,3,1,3,1
413,1,4,2,2,3,1,2
413,1,5,1,1,2,2,3
414,1,1,2,1,2,3,1
414,1,2,3,2,1,1,2
414,1,3,1,3,3,2,3
414,1,4,1,1,2,3,2
414,1,5,2,3,3,2,1
415,1,1,3,3,2,1,3
415,1,2,2,1,1,1,3
415,1,3,2,2,1,2,1
415,1,4,3,2,3,2,1
415,1,5,1,1,3,3,2
416,1,1,2,2,1,2,2
416,1,2,3,1,3,1,1
416,1,3,3,3,3,3,3
416,1,4,1,3,2,3,3
416,1,5,1,2,2,1,1
417,1,1,2,2,2,3,3
417,1,2,3,1,3,1,1
417,1,3,1,1,1,3,2
417,1,4,1,3,1,2,2
417,1,5,2,3,2,1,3
418,1,1,1,1,3,2,3
418,1,2,3,3,1,3,1
418,1,3,3,3,2,2,2
418,1,4,2,2,3,3,3
418,1,5,1,1,1,1,1
419,1,1,1,3,3,1,1
419,1,2,3,1,1,3,3
419,1,3,2,1,2,2,2
419,1,4,2,2,2,2,2
419,1,5,1,2,1,1,3
420,1,1,3,2,2,2,1
420,1,2,2,3,3,2,2
420,1,3,3,2,2,3,1
420,1,4,2,3,3,3,2
420,1,5,1,1,1,1,3
421,1,1,2,1,1,3,1
421,1,2,3,1,2,1,2
421,1,3,2,2,3,3,3
421,1,4,1,3,1,2,1
421,1,5,1,2,2,1,2
422,1,1,2,1,2,1,1
422,1,2,2,3,1,1,2
422,1,3,3,3,3,2,3
422,1,4,1,2,1,3,2
422,1,5,3,1,3,2,3
423,1,1,3,2,3,1,3
423,1,2,1,2,3,2,1
423,1,3,3,3,2,3,3
423,1,4,2,1,1,1,2
423,1,5,1,3,2,3,1
424,1,1,3,3,1,2,1
424,1,2,2,2,2,1,3
424,1,3,3,2,3,3,2
424,1,4,1,1,3,3,2
424,1,5,2,1,1,2,3
425,1,1,3,2,1,3,3
425,1,2,1,3,2,2,2
425,1,3,2,1,3,1,2
425,1,4,2,1,3,3,1
425,1,5,1,3,2,2,1
426,1,1,1,2,1,2,1
426,1,2,1,3,1,1,3
426,1,3,3,2,2,2,1
426,1,4,2,1,3,3,2
426,1,5,3,3,2,1,3
427,1,1,3,2,2,1,2
427,1,2,2,2,3,1,1
427,1,3,3,1,1,2,2
427,1,4,1,1,3,2,3
427,1,5,2,3,1,3,1
428,1,1,3,3,3,1,2
428,1,2,1,1,2,3,3
428,1,3,1,2,3,2,2
428,1,4,2,2,1,2,1
428,1,5,2,3,2,3,3
429,1,1,3,1,2,1,1
429,1,2,2,2,3,2,3
429,1,3,1,3,1,3,2
429,1,4,1,3,2,1,3
429,1,5,3,1,1,3,1
430,1,1,3,2,2,3,2
430,1,2,2,1,2,2,2
430,1,3,1,2,3,3,1
430,1,4,3,3,1,1,3
430,1,5,2,3,3,1,1
431,1,1,1,3,3,1,2
431,1,2,3,1,1,2,3
431,1,3,1,1,1,2,3
431,1,4,2,2,2,1,2
431,1,5,3,3,3,3,1
432,1,1,3,3,3,1,2
432,1,2,2,1,2,3,1
432,1,3,1,1,2,2,1
432,1,4,2,2,1,3,3
432,1,5,1,2,1,1,3
433,1,1,2,3,2,2,3
433,1,2,2,3,1,2,2
433,1,3,1,1,3,3,3
433,1,4,1,2,1,3,2
433,1,5,3,2,2,1,1
434,1,1,3,1,3,2,1
434,1,2,1,2,2,3,2
434,1,3,2,3,1,1,3
434,1,4,3,1,3,2,3
434,1,5,2,3,1,3,1
435,1,1,3,1,2,3,2
435,1,2,3,2,3,2,2
435,1,3,1,2,3,1,1
435,1,4,2,3,1,3,3
435,1,5,1,1,2,1,1
436,1,1,2,1,2,1,1
436,1,2,1,3,2,2,2
436,1,3,3,2,1,2,2
436,1,4,3,1,1,3,1
436,1,5,2,2,3,1,3
437,1,1,1,3,3,2,1
437,1,2,3,2,2,3,1
437,1,3,3,1,2,1,3
437,1,4,1,3,3,2,3
437,1,5,2,1,1,1,2
438,1,1,1,3,1,2,2
438,1,2,2,2,1,2,3
438,1,3,1,1,3,3,2
438,1,4,2,2,3,3,3
438,1,5,3,1,2,1,1
439,1,1,1,2,1,1,3
439,1,2,3,1,3,3,2
439,1,3,2,2,3,2,1
439,1,4,2,3,2,2,1
439,1,5,3,3,2,3,3
440,1,1,3,2,3,3,1
440,1,2,1,2,2,3,3
440,1,3,1,3,1,1,2
440,1,4,2,1,2,2,3
440,1,5,3,3,1,1,2
441,1,1,1,1,3,1,1
441,1,2,1,1,1,2,1
441,1,3,2,3,3,1,2
441,1,4,2,3,2,2,2
441,1,5,3,2,2,3,3
442,1,1,3,2,1,2,1
442,1,2,1,3,3,3,3
442,1,3,2,3,1,3,1
442,1,4,1,2,2,1,2
442,1,5,3,1,3,2,3
443,1,1,3,3,3,1,1
443,1,2,3,3,3,2,3
443,1,3,2,1,1,1,2
443,1,4,1,2,2,3,1
443,1,5,2,1,1,3,2
444,1,1,2,1,2,1,3
444,1,2,1,2,1,2,2
444,1,3,3,3,3,3,1
444,1,4,2,2,2,2,2
444,1,5,1,1,1,1,3
445,1,1,3,2,1,1,3
445,1,2,3,3,1,3,2
445,1,3,2,3,2,2,1
445,1,4,2,2,3,1,3
445,1,5,1,1,3,3,2
446,1,1,2,2,3,3,2
446,1,2,3,3,2,1,2
446,1,3,1,1,1,2,1
446,1,4,1,1,2,2,1
446,1,5,3,3,1,1,3
447,1,1,1,1,2,3,3
447,1,2,3,3,1,1,2
447,1,3,2,2,3,1,1
447,1,4,2,1,3,2,3
447,1,5,1,2,2,3,1
448,1,1,3,1,2,2,2
448,1,2,2,3,1,3,1
448,1,3,1,2,3,1,3
448,1,4,3,2,1,2,3
448,1,5,2,1,3,3,2
449,1,1,1,3,2,2,1
449,1,2,3,2,1,2,2
449,1,3,1,3,2,1,1
449,1,4,3,1,1,3,3
449,1,5,2,2,3,1,2
450,1,1,2,3,2,3,3
450,1,2,2,1,1,3,1
450,1,3,1,1,3,2,1
450,1,4,1,3,3,2,3
450,1,5,3,2,1,1,2
451,1,1,1,3,2,3,2
451,1,2,2,1,2,1,3
451,1,3,3,1,3,1,1
451,1,4,2,2,1,2,3
451,1,5,3,3,3,2,2
452,1,1,2,1,1,1,1
452,1,2,1,2,1,3,1
452,1,3,1,2,2,3,2
452,1,4,3,1,2,2,2
452,1,5,2,3,3,1,3
453,1,1,2,2,2,2,1
453,1,2,3,3,3,3,3
453,1,3,3,2,2,2,3
453,1,4,1,3,3,3,1
453,1,5,2,1,1,1,2
454,1,1,3,3,1,2,1
454,1,2,2,2,2,3,3
454,1,3,1,1,3,1,2
454,1,4,1,2,1,1,1
454,1,5,3,1,2,3,3
455,1,1,2,1,1,3,3
455,1,2,1,3,3,2,2
455,1,3,2,3,2,1,1
455,1,4,3,2,2,1,1
455,1,5,1,2,3,2,2
456,1,1,2,2,2,1,1
456,1,2,1,3,1,3,3
456,1,3,3,1,3,2,1
456,1,4,3,3,3,3,2
456,1,5,1,1,1,2,3
457,1,1,1,1,2,1,2
457,1,2,3,1,1,3,1
457,1,3,2,3,2,2,2
457,1,4,1,2,3,1,3
457,1,5,2,2,3,2,3
458,1,1,3,3,1,3,2
458,1,2,2,2,3,2,1
458,1,3,1,3,2,1,3
458,1,4,1,1,2,1,3
458,1,5,3,2,1,3,2
459,1,1,2,3,3,3,1
459,1,2,3,3,1,2,1
459,1,3,3,1,2,2,2
459,1,4,2,1,3,3,2
459,1,5,1,2,2,1,3
460,1,1,2,3,2,3,1
460,1,2,1,3,1,1,1
460,1,3,3,1,3,1,3
460,1,4,3,2,3,3,3
460,1,5,1,2,1,2,2
461,1,1,3,3,2,1,2
461,1,2,2,1,1,2,3
461,1,3,1,3,2,3,3
461,1,4,2,1,1,2,2
461,1,5,3,2,3,1,1
462,1,1,2,1,3,2,1
462,1,2,2,2,1,2,1
462,1,3,3,3,2,1,3
462,1,4,1,2,1,3,2
462,1,5,1,1,3,3,2
463,1,1,3,1,1,1,1
463,1,2,2,2,2,3,2
463,1,3,3,2,2,2,3
463,1,4,2,3,1,1,2
463,1,5,1,3,3,2,3
464,1,1,2,2,3,1,2
464,1,2,2,3,2,2,2
464,1,3,1,1,3,3,1
464,1,4,3,2,1,1,3
464,1,5,1,1,2,3,1
465,1,1,3,1,3,3,1
465,1,2,1,2,1,3,1
465,1,3,3,3,3,2,3
465,1,4,1,3,1,2,3
465,1,5,2,2,2,1,2
466,1,1,1,1,1,1,2
466,1,2,2,3,1,3,3
466,1,3,1,2,3,1,1
466,1,4,2,3,2,2,1
466,1,5,3,1,2,2,2
467,1,1,3,2,1,2,1
467,1,2,2,3,1,1,1
467,1,3,1,2,2,2,2
467,1,4,3,1,3,3,3
467,1,5,2,1,3,3,3
468,1,1,2,2,1,2,1
468,1,2,1,3,3,1,2
468,1,3,1,1,3,1,3
468,1,4,3,1,2,3,3
468,1,5,3,3,2,3,2
469,1,1,3,3,3,1,1
469,1,2,1,3,1,2,3
469,1,3,1,1,1,2,2
469,1,4,2,2,3,3,2
469,1,5,3,1,2,1,1
470,1,1,1,1,1,1,1
470,1,2,3,3,3,2,2
470,1,3,1,2,2,3,3
470,1,4,2,1,1,1,2
470,1,5,2,2,2,3,3
471,1,1,3,2,3,2,3
471,1,2,3,2,1,3,1
471,1,3,1,1,1,1,2
471,1,4,2,3,2,3,1
471,1,5,2,3,3,2,3
472,1,1,2,3,3,1,1
472,1,2,3,1,2,2,2
472,1,3,2,1,2,2,1
472,1,4,1,2,3,3,2
472,1,5,3,3,1,1,3
473,1,1,2,1,3,1,3
473,1,2,3,1,3,2,1
473,1,3,1,2,2,1,3
473,1,4,1,2,2,3,1
473,1,5,2,3,1,3,2
474,1,1,1,3,1,2,3
474,1,2,3,2,1,3,3
474,1,3,1,3,2,2,2
474,1,4,2,1,3,1,1
474,1,5,3,2,2,1,2
475,1,1,1,2,3,2,1
475,1,2,2,1,2,2,3
475,1,3,3,3,2,1,2
475,1,4,1,3,1,3,1
475,1,5,2,1,1,3,3
476,1,1,2,3,1,1,1
476,1,2,3,3,2,1,1
476,1,3,1,1,2,2,3
476,1,4,2,2,3,3,2
476,1,5,3,2,3,3,2
477,1,1,3,2,1,2,3
477,1,2,3,1,1,3,2
477,1,3,1,1,3,3,2
477,1,4,2,3,2,1,1
477,1,5,1,2,3,2,3
478,1,1,2,2,1,2,2
478,1,2,1,3,3,3,1
478,1,3,1,3,3,1,3
478,1,4,3,1,2,3,1
478,1,5,3,2,1,1,3
479,1,1,2,1,2,2,2
479,1,2,3,3,3,3,3
479,1,3,1,2,1,1,1
479,1,4,2,1,2,2,3
479,1,5,3,2,3,1,2
480,1,1,1,3,2,3,2
480,1,2,1,2,2,2,1
480,1,3,2,3,1,3,2
480,1,4,3,1,1,2,1
480,1,5,2,2,3,1,3
481,1,1,3,3,3,2,1
481,1,2,1,1,2,1,3
481,1,3,1,1,1,1,2
481,1,4,2,3,3,2,2
481,1,5,2,2,2,3,3
482,1,1,2,1,1,3,1
482,1,2,3,1,1,3,1
482,1,3,2,2,3,1,2
482,1,4,3,2,2,2,2
482,1,5,1,3,2,2,3
483,1,1,3,3,1,3,3
483,1,2,1,3,1,3,1
483,1,3,1,1,3,1,1
483,1,4,2,2,2,2,2
483,1,5,3,1,3,1,3
484,1,1,2,3,1,2,3
484,1,2,1,2,3,2,1
484,1,3,1,1,3,3,2
484,1,4,3,2,2,1,1
484,1,5,2,1,2,3,3
485,1,1,3,3,2,1,2
485,1,2,1,2,1,3,3
485,1,3,3,3,1,1,2
485,1,4,1,1,3,2,3
485,1,5,2,2,2,3,1
486,1,1,3,1,1,2,1
486,1,2,2,3,3,1,2
486,1,3,2,3,3,2,1
486,1,4,1,2,2,3,3
486,1,5,3,1,1,1,2
487,1,1,2,2,1,1,3
487,1,2,3,3,3,3,3
487,1,3,1,1,3,2,2
487,1,4,1,2,1,2,2
487,1,5,3,3,2,3,1
488,1,1,2,1,2,1,1
488,1,2,1,3,1,2,3
488,1,3,3,2,3,3,2
488,1,4,2,1,2,1,3
488,1,5,3,2,3,2,1
489,1,1,2,1,1,3,2
489,1,2,2,2,1,1,1
489,1,3,1,3,2,3,2
489,1,4,1,3,2,1,1
489,1,5,3,1,3,2,3
490,1,1,3,2,1,2,1
490,1,2,2,3,3,3,1
490,1,3,1,2,1,1,3
490,1,4,2,3,3,1,3
490,1,5,3,1,2,2,2
491,1,1,2,3,1,2,3
491,1,2,3,2,3,1,1
491,1,3,3,2,1,3,3
491,1,4,1,1,2,3,2
491,1,5,1,1,2,1,2
492,1,1,1,1,3,3,1
492,1,2,1,3,2,2,2
492,1,3,2,1,3,3,1
492,1,4,3,2,1,1,3
492,1,5,2,3,2,2,2
493,1,1,1,1,1,1,1
493,1,2,3,2,2,2,1
493,1,3,3,3,2,3,3
493,1,4,2,2,3,2,2
493,1,5,2,1,1,3,2
494,1,1,2,2,2,3,1
494,1,2,1,3,3,1,2
494,1,3,3,1,2,3,3
494,1,4,1,3,3,1,3
494,1,5,3,1,1,2,2
495,1,1,3,1,2,3,2
495,1,2,2,3,1,1,3
495,1,3,2,2,3,1,3
495,1,4,1,2,3,2,1
495,1,5,1,3,1,2,1
496,1,1,3,3,3,3,2
496,1,2,3,3,2,1,1
496,1,3,1,1,2,1,3
496,1,4,1,2,1,3,2
496,1,5,2,1,3,2,3
497,1,1,3,1,3,1,2
497,1,2,1,2,2,1,2
497,1,3,1,3,2,3,3
497,1,4,2,2,1,2,1
497,1,5,2,1,1,2,1
498,1,1,1,1,2,1,2
498,1,2,2,2,3,3,3
498,1,3,3,3,3,2,3
498,1,4,2,2,1,3,1
498,1,5,3,3,1,2,1
499,1,1,2,1,2,2,3
499,1,2,2,3,2,1,1
499,1,3,1,3,3,3,1
499,1,4,3,2,1,1,2
499,1,5,1,1,1,3,3
500,1,1,1,2,3,2,2
500,1,2,1,1,1,1,1
500,1,3,3,2,3,2,2
500,1,4,2,3,2,3,3
500,1,5,3,1,2,1,3
501,1,1,3,1,3,3,1
501,1,2,1,1,3,1,3
501,1,3,2,3,1,2,2
501,1,4,3,2,2,2,1
501,1,5,2,3,1,3,2
502,1,1,3,1,3,3,1
502,1,2,3,3,1,1,3
502,1,3,2,2,2,1,2
502,1,4,1,2,2,3,1
502,1,5,1,3,1,2,3
503,1,1,3,1,2,2,3
503,1,2,1,2,1,3,3
503,1,3,2,1,3,2,2
503,1,4,2,2,3,1,2
503,1,5,3,3,2,1,1
504,1,1,1,3,3,2,1
504,1,2,2,2,1,3,2
504,1,3,3,1,2,1,3
504,1,4,1,3,3,3,2
504,1,5,2,2,2,2,1
505,1,1,1,1,1,2,1
505,1,2,3,3,1,3,2
505,1,3,2,1,3,1,1
505,1,4,3,2,3,3,3
505,1,5,2,3,2,1,2
506,1,1,3,3,3,1,2
506,1,2,2,1,2,3,1
506,1,3,1,2,1,2,3
506,1,4,2,1,1,1,2
506,1,5,1,2,2,2,3
507,1,1,2,2,3,3,3
507,1,2,3,2,1,1,3
507,1,3,1,1,2,1,2
507,1,4,3,3,1,2,1
507,1,5,1,3,3,3,1
508,1,1,2,1,3,2,3
508,1,2,2,3,2,2,3
508,1,3,1,3,1,1,1
508,1,4,3,2,2,3,2
508,1,5,1,1,1,3,2
509,1,1,2,3,3,1,3
509,1,2,1,3,2,2,2
509,1,3,3,2,2,2,1
509,1,4,3,2,3,1,1
509,1,5,2,1,1,3,3
510,1,1,3,3,1,3,1
510,1,2,1,2,3,3,1
510,1,3,2,3,2,1,3
510,1,4,1,1,3,2,2
510,1,5,3,1,1,2,2
511,1,1,2,1,2,3,1
511,1,2,3,1,3,3,3
511,1,3,1,2,2,1,1
511,1,4,1,2,1,1,3
511,1,5,3,3,3,2,2
512,1,1,3,1,2,2,3
512,1,2,2,2,1,2,2
512,1,3,2,2,1,1,2
512,1,4,3,3,2,3,3
512,1,5,1,1,3,1,1
513,1,1,2,2,3,2,1
513,1,2,3,1,1,1,3
513,1,3,2,3,3,2,1
513,1,4,1,3,1,3,2
513,1,5,1,2,2,3,2
514,1,1,1,1,1,1,1
514,1,2,1,3,2,2,3
514,1,3,2,3,3,3,2
514,1,4,2,1,1,3,1
514,1,5,3,2,3,1,2
515,1,1,1,3,3,1,3
515,1,2,2,3,1,1,1
515,1,3,3,2,2,2,3
515,1,4,1,1,3,3,2
515,1,5,3,2,2,2,2
516,1,1,2,1,1,2,3
516,1,2,3,2,2,3,1
516,1,3,1,3,3,1,2
516,1,4,3,1,1,2,1
516,1,5,2,2,2,3,3
517,1,1,2,1,2,1,2
517,1,2,3,3,1,3,2
517,1,3,1,2,2,1,1
517,1,4,2,1,3,2,3
517,1,5,1,2,1,3,3
518,1,1,3,3,3,2,1
518,1,2,2,2,1,1,2
518,1,3,3,2,3,1,3
518,1,4,1,1,2,3,3
518,1,5,1,3,2,2,1
519,1,1,3,1,3,3,2
519,1,2,2,3,1,2,3
519,1,3,3,1,1,2,2
519,1,4,2,3,3,3,1
519,1,5,1,2,2,1,3
520,1,1,3,3,2,1,1
520,1,2,2,1,1,3,3
520,1,3,1,1,2,2,1
520,1,4,1,2,3,2,2
520,1,5,3,3,1,1,2
521,1,1,1,3,1,2,3
521,1,2,3,3,2,3,2
521,1,3,2,2,3,1,1
521,1,4,3,1,2,1,2
521,1,5,2,2,3,3,1
