"Version","Task","Concept","Att 1 - Verpflegung","Att 2 - Kundenbewertung","Att 3 - Art des Hotels","Att 4 - Meerblick","Att 5 - Preis","Att 6 - Zimmerkategorie"
506,20,4,2,3,3,2,2,3
506,20,5,1,1,1,3,1,2
506,21,1,2,2,1,3,2,3
506,21,2,1,3,1,2,2,3
506,21,3,3,1,3,1,1,1
506,21,4,2,2,2,3,3,2
506,21,5,1,3,2,2,3,2
507,1,1,1,3,1,3,1,1
507,1,2,2,1,3,3,2,2
507,1,3,3,3,2,1,1,3
507,1,4,3,2,2,2,2,2
507,1,5,2,1,3,1,3,3
507,2,1,1,2,1,2,3,1
507,2,2,3,3,3,3,1,2
507,2,3,3,2,3,1,2,3
507,2,4,1,1,1,2,3,1
507,2,5,2,1,2,1,2,3
507,3,1,2,3,2,3,3,1
507,3,2,2,2,1,3,3,1
507,3,3,1,3,2,2,1,2
507,3,4,1,2,1,2,1,2
507,3,5,3,1,3,1,2,3
507,4,1,1,2,2,1,2,1
507,4,2,1,2,2,1,3,3
507,4,3,3,3,1,3,2,2
507,4,4,2,1,3,2,1,1
507,4,5,3,1,1,2,1,3
507,5,1,2,3,3,1,3,2
507,5,2,1,1,2,3,2,1
507,5,3,3,2,2,2,2,1
507,5,4,1,1,1,1,1,3
507,5,5,2,3,3,3,3,2
507,6,1,1,3,2,1,2,1
507,6,2,2,2,3,3,1,3
507,6,3,2,2,1,3,3,2
507,6,4,3,1,1,2,3,2
507,6,5,3,3,3,2,1,3
507,7,1,1,3,3,3,3,3
507,7,2,2,1,2,1,1,2
507,7,3,2,3,1,1,1,1
507,7,4,3,2,2,3,3,3
507,7,5,1,1,3,2,2,2
507,8,1,3,2,1,2,2,1
507,8,2,3,2,1,1,2,2
507,8,3,1,3,3,1,3,3
507,8,4,2,1,2,3,1,2
507,8,5,2,1,3,2,3,1
507,9,1,1,2,1,2,2,3
507,9,2,2,1,3,1,3,2
507,9,3,3,2,2,2,1,1
507,9,4,3,3,2,3,1,1
507,9,5,1,3,1,3,2,3
507,10,1,1,2,3,3,1,1
507,10,2,1,2,2,1,3,2
507,10,3,2,1,1,3,2,1
507,10,4,2,3,2,2,2,2
507,10,5,3,3,3,2,1,3
507,11,1,2,2,3,2,2,1
507,11,2,3,1,1,1,3,3
507,11,3,3,1,1,3,3,3
507,11,4,1,2,3,1,2,2
507,11,5,1,3,2,3,1,2
507,12,1,2,3,1,1,1,3
507,12,2,2,1,2,2,1,3
507,12,3,3,3,1,1,3,1
507,12,4,1,2,3,3,2,2
507,12,5,3,1,2,2,3,1
507,13,1,1,3,3,2,3,1
507,13,2,3,1,1,3,1,2
507,13,3,2,2,2,1,2,3
507,13,4,3,3,2,1,2,2
507,13,5,2,2,1,2,1,3
507,14,1,3,2,2,1,1,3
507,14,2,2,3,1,2,2,2
507,14,3,1,1,3,3,2,1
507,14,4,3,2,2,2,3,2
507,14,5,1,1,3,3,3,1
507,15,1,2,3,1,1,1,1
507,15,2,1,1,1,1,1,1
507,15,3,2,3,3,3,3,3
507,15,4,3,2,3,2,2,2
507,15,5,1,1,2,3,3,3
507,16,1,2,3,1,1,2,3
507,16,2,1,3,3,2,1,3
507,16,3,1,1,2,2,3,2
507,16,4,2,1,2,3,2,1
507,16,5,3,2,3,3,1,1
507,17,1,1,3,2,3,2,1
507,17,2,3,2,1,3,3,2
507,17,3,1,1,3,1,2,3
507,17,4,2,1,3,2,1,3
507,17,5,3,2,1,1,3,2
507,18,1,2,2,3,1,1,2
507,18,2,2,2,2,1,3,1
507,18,3,3,3,1,2,1,2
507,18,4,3,3,2,2,3,1
507,18,5,1,1,3,3,2,3
507,19,1,3,3,3,1,2,1
507,19,2,2,1,2,3,1,2
507,19,3,1,3,2,1,1,2
507,19,4,2,1,1,2,2,1
507,19,5,1,2,1,2,3,3
507,20,1,3,1,3,2,2,2
507,20,2,2,2,1,3,3,3
507,20,3,3,2,1,3,3,3
507,20,4,2,3,3,2,1,1
507,20,5,1,1,2,1,2,2
507,21,1,1,2,1,3,1,1
507,21,2,3,3,1,3,2,1
507,21,3,3,3,2,1,3,3
507,21,4,2,1,3,2,2,2
507,21,5,1,2,2,1,1,3
508,1,1,3,1,3,1,3,1
508,1,2,2,2,3,1,2,1
508,1,3,1,3,1,2,3,2
508,1,4,3,1,2,3,1,3
508,1,5,1,2,2,2,1,3
508,2,1,1,1,1,1,1,1
508,2,2,1,1,2,1,2,3
508,2,3,2,3,2,3,3,2
508,2,4,3,2,3,2,1,1
508,2,5,2,3,1,3,3,2
508,3,1,3,3,3,2,3,2
508,3,2,1,1,1,1,1,2
508,3,3,2,2,1,3,2,3
508,3,4,2,2,2,2,3,1
508,3,5,3,3,3,3,2,3
508,4,1,2,3,2,3,1,1
508,4,2,3,2,3,3,1,2
508,4,3,1,2,3,1,3,2
508,4,4,3,1,1,2,2,3
508,4,5,1,3,1,2,2,1
508,5,1,3,3,3,2,1,1
508,5,2,3,3,1,1,2,2
508,5,3,2,1,2,1,3,3
508,5,4,1,2,1,3,2,2
508,5,5,2,1,2,2,3,3
508,6,1,2,1,2,3,1,1
508,6,2,1,2,3,1,3,3
508,6,3,2,2,3,1,3,1
508,6,4,1,3,2,3,1,3
508,6,5,3,3,1,2,2,2
508,7,1,3,2,2,3,2,2
508,7,2,3,1,1,1,1,2
508,7,3,1,1,1,2,3,1
508,7,4,2,2,2,2,2,3
508,7,5,2,3,3,1,1,3
508,8,1,3,1,3,3,3,1
508,8,2,2,2,1,2,1,3
508,8,3,1,2,2,2,1,2
508,8,4,1,1,3,3,3,1
508,8,5,3,3,2,1,2,2
508,9,1,3,2,2,3,1,2
508,9,2,1,3,3,3,2,3
508,9,3,2,1,1,1,3,1
508,9,4,1,1,3,2,3,3
508,9,5,2,3,1,1,2,1
508,10,1,1,3,1,3,3,3
508,10,2,3,2,2,1,2,1
508,10,3,2,1,1,3,2,2
508,10,4,2,1,3,2,1,2
508,10,5,1,3,2,2,3,1
508,11,1,1,1,2,2,2,2
508,11,2,2,3,1,3,3,1
508,11,3,3,2,3,1,1,3
508,11,4,1,3,1,2,1,1
508,11,5,3,2,3,1,3,3
508,12,1,3,2,2,1,2,1
508,12,2,3,1,2,3,1,3
508,12,3,2,2,3,1,2,2
508,12,4,1,3,1,2,3,1
508,12,5,2,1,3,3,1,2
508,13,1,1,3,2,1,3,2
508,13,2,2,3,3,2,2,3
508,13,3,3,1,1,2,2,3
508,13,4,1,1,1,1,1,2
508,13,5,2,2,3,3,1,1
508,14,1,1,2,1,1,2,1
508,14,2,2,1,1,2,2,1
508,14,3,3,3,2,3,3,3
508,14,4,1,3,3,1,1,2
508,14,5,3,2,2,3,3,3
508,15,1,2,2,2,2,3,2
508,15,2,1,3,2,1,2,1
508,15,3,3,1,3,3,1,1
508,15,4,3,1,3,2,3,2
508,15,5,2,2,1,3,1,3
508,16,1,1,2,1,2,1,3
508,16,2,2,3,3,3,2,2
508,16,3,1,2,3,3,2,3
508,16,4,2,3,2,2,1,1
508,16,5,3,1,1,1,3,2
508,17,1,2,3,1,2,1,2
508,17,2,2,1,2,1,3,3
508,17,3,3,1,2,1,3,3
508,17,4,1,2,3,3,2,1
508,17,5,3,2,1,3,1,1
508,18,1,1,3,3,1,3,3
508,18,2,3,1,2,2,2,1
508,18,3,3,3,3,2,2,3
508,18,4,2,2,1,1,1,1
508,18,5,1,1,2,3,3,2
508,19,1,1,1,2,2,1,3
508,19,2,3,2,1,3,3,2
508,19,3,2,1,1,1,2,3
508,19,4,3,3,2,3,1,1
508,19,5,1,2,3,2,3,2
508,20,1,1,1,1,3,1,3
508,20,2,3,1,3,1,1,1
508,20,3,3,2,2,2,3,1
508,20,4,2,3,2,3,2,2
508,20,5,2,3,3,1,2,2
508,21,1,2,3,1,1,3,3
508,21,2,3,1,2,3,1,1
508,21,3,1,3,1,1,1,2
508,21,4,2,2,3,2,3,3
508,21,5,1,2,3,2,2,2
509,1,1,3,3,1,2,1,3
509,1,2,2,1,3,3,3,2
509,1,3,3,3,3,1,3,1
509,1,4,1,2,1,3,2,3
509,1,5,1,2,2,1,2,1
509,2,1,3,3,3,1,1,3
509,2,2,1,2,1,3,3,1
509,2,3,2,1,2,2,2,2
509,2,4,2,1,2,2,2,1
509,2,5,3,2,1,1,3,2
509,3,1,2,3,2,3,2,3
509,3,2,3,1,3,2,2,3
509,3,3,1,1,3,2,1,2
509,3,4,1,3,2,3,1,2
509,3,5,3,2,1,1,3,1
509,4,1,1,1,1,1,2,3
509,4,2,2,2,2,1,1,3
509,4,3,2,2,3,2,1,1
509,4,4,1,3,3,3,3,1
509,4,5,3,1,1,2,2,2
509,5,1,2,3,2,3,3,2
509,5,2,2,1,1,3,3,2
509,5,3,1,1,3,1,2,1
509,5,4,1,3,2,2,1,3
509,5,5,3,2,1,2,1,3
509,6,1,2,2,2,1,1,2
509,6,2,2,3,2,1,3,1
509,6,3,1,1,1,2,1,3
509,6,4,3,2,3,3,2,2
509,6,5,3,3,3,3,2,1
509,7,1,2,3,1,3,2,3
509,7,2,3,1,3,1,1,2
509,7,3,2,2,3,2,3,3
509,7,4,3,1,1,3,2,1
509,7,5,1,2,2,2,3,1
509,8,1,3,3,2,2,3,2
509,8,2,3,2,1,2,2,3
509,8,3,1,3,2,1,3,2
509,8,4,1,2,3,1,2,3
509,8,5,2,1,3,3,1,1
509,9,1,1,1,2,3,3,1
509,9,2,2,1,1,1,3,1
509,9,3,3,3,3,2,2,3
509,9,4,1,2,2,3,1,2
509,9,5,2,3,1,1,1,2
509,10,1,3,1,2,1,2,3
509,10,2,2,2,2,2,2,1
509,10,3,3,1,1,1,1,2
509,10,4,1,3,3,3,3,3
509,10,5,1,3,1,2,1,1
509,11,1,2,2,3,3,3,2
509,11,2,3,3,2,1,1,3
509,11,3,1,1,1,2,2,1
509,11,4,2,2,3,2,3,2
509,11,5,3,3,1,3,2,1
509,12,1,2,1,3,3,1,3
509,12,2,1,2,3,3,1,2
509,12,3,3,3,1,2,3,1
509,12,4,1,2,2,1,2,2
509,12,5,2,1,2,1,3,3
509,13,1,1,3,3,2,3,3
509,13,2,2,3,3,1,1,1
509,13,3,1,2,1,3,2,3
509,13,4,3,1,2,2,3,2
509,13,5,3,2,2,3,1,1
509,14,1,3,2,2,3,3,3
509,14,2,1,3,3,2,1,1
509,14,3,3,2,3,1,3,1
509,14,4,2,1,1,1,2,2
509,14,5,2,1,1,3,2,2
509,15,1,1,3,1,1,2,2
509,15,2,1,3,2,2,2,2
509,15,3,2,2,1,1,1,3
509,15,4,3,1,3,3,3,1
509,15,5,2,1,2,2,1,3
509,16,1,3,3,2,3,2,3
509,16,2,1,1,3,2,3,2
509,16,3,2,2,2,2,2,1
509,16,4,3,3,3,1,1,2
509,16,5,1,1,1,3,3,3
509,17,1,3,1,2,2,1,2
509,17,2,3,1,3,3,2,2
509,17,3,1,3,2,2,3,3
509,17,4,2,2,1,1,3,1
509,17,5,2,2,1,1,1,1
509,18,1,2,3,1,3,1,1
509,18,2,1,2,2,1,1,1
509,18,3,2,3,3,3,2,3
509,18,4,3,1,1,2,3,2
509,18,5,1,2,3,1,2,3
509,19,1,3,1,3,1,1,3
509,19,2,1,2,1,3,3,2
509,19,3,3,2,1,2,1,2
509,19,4,2,3,3,3,3,3
509,19,5,1,1,2,1,2,1
509,20,1,3,3,1,1,3,2
509,20,2,3,2,3,3,1,2
509,20,3,2,3,2,2,2,1
509,20,4,2,2,2,2,2,1
509,20,5,1,1,1,1,3,3
509,21,1,1,1,2,3,1,1
509,21,2,1,1,3,2,1,1
509,21,3,3,2,1,1,3,2
509,21,4,2,3,3,2,2,3
509,21,5,3,3,2,3,2,3
510,1,1,3,2,2,2,2,3
510,1,2,1,3,3,1,2,2
510,1,3,1,3,1,3,1,2
510,1,4,2,2,1,2,1,3
510,1,5,2,1,3,1,3,1
510,2,1,1,2,3,2,2,2
510,2,2,2,1,2,3,3,1
510,2,3,3,3,1,1,1,3
510,2,4,3,3,1,2,2,1
510,2,5,2,1,2,3,3,2
510,3,1,1,1,2,1,1,3
510,3,2,3,1,3,3,1,1
510,3,3,2,2,3,3,3,1
510,3,4,3,3,1,2,2,2
510,3,5,1,2,2,1,3,3
510,4,1,2,1,1,3,2,3
510,4,2,1,3,3,2,3,1
510,4,3,1,2,1,3,2,1
510,4,4,2,3,2,1,1,2
510,4,5,3,1,3,2,3,3
510,5,1,1,3,1,3,3,3
510,5,2,3,1,3,2,2,1
510,5,3,2,2,2,1,1,2
510,5,4,3,3,1,1,3,1
510,5,5,2,2,2,2,1,2
510,6,1,2,1,3,1,2,2
510,6,2,3,3,1,2,3,1
510,6,3,1,1,2,3,2,2
510,6,4,2,2,3,1,1,3
510,6,5,1,2,2,3,1,3
510,7,1,3,3,2,3,3,3
510,7,2,1,1,1,2,1,1
510,7,3,2,1,1,2,3,3
510,7,4,1,3,3,3,1,2
510,7,5,3,2,2,1,2,1
510,8,1,2,2,3,1,2,2
510,8,2,3,3,2,3,1,1
510,8,3,1,3,3,1,3,1
510,8,4,2,2,1,3,2,2
510,8,5,1,1,1,2,3,3
510,9,1,1,2,1,3,3,1
510,9,2,3,1,2,1,2,3
510,9,3,3,2,3,2,1,3
510,9,4,1,1,2,1,2,2
510,9,5,2,3,3,2,1,2
510,10,1,1,1,1,1,1,3
510,10,2,2,3,1,1,2,1
510,10,3,3,2,2,2,3,2
510,10,4,2,3,2,2,3,2
510,10,5,3,2,3,3,2,1
510,11,1,1,3,2,1,2,1
510,11,2,2,1,1,3,1,3
510,11,3,2,1,3,3,1,3
510,11,4,1,2,3,1,3,2
510,11,5,3,2,1,2,3,2
510,12,1,1,2,1,1,3,2
510,12,2,2,3,2,3,2,3
510,12,3,3,1,3,3,2,3
510,12,4,2,3,2,2,1,1
510,12,5,3,1,3,2,1,1
510,13,1,1,1,2,2,1,2
510,13,2,2,1,2,1,3,1
510,13,3,1,2,3,2,2,3
510,13,4,2,3,3,1,3,3
510,13,5,3,3,1,3,1,2
510,14,1,2,1,3,2,3,2
510,14,2,1,3,2,1,1,3
510,14,3,3,1,2,1,3,2
510,14,4,3,2,1,3,2,1
510,14,5,2,2,1,3,2,1
510,15,1,1,2,3,3,1,1
510,15,2,3,3,3,3,2,2
510,15,3,2,1,2,1,3,1
510,15,4,1,2,1,2,1,3
510,15,5,2,3,1,2,2,3
510,16,1,2,3,1,2,1,2
510,16,2,3,3,3,1,1,1
510,16,3,1,1,1,3,2,2
510,16,4,1,1,3,1,2,1
510,16,5,3,2,2,3,3,3
510,17,1,1,3,3,3,1,2
510,17,2,2,2,2,2,3,3
510,17,3,2,1,1,1,2,1
510,17,4,3,1,1,1,1,2
510,17,5,3,2,2,2,3,3
510,18,1,1,3,3,2,3,1
510,18,2,1,2,2,2,2,1
510,18,3,2,1,1,1,1,2
510,18,4,3,2,2,3,2,3
510,18,5,3,3,3,1,3,3
510,19,1,3,1,1,2,3,1
510,19,2,2,2,3,2,2,2
510,19,3,1,3,1,1,3,3
510,19,4,3,1,2,3,1,1
510,19,5,1,3,2,3,2,2
510,20,1,3,3,2,1,2,2
510,20,2,1,1,2,3,3,2
510,20,3,2,2,3,3,1,3
510,20,4,2,2,3,1,1,3
510,20,5,1,1,1,2,3,1
510,21,1,3,2,1,2,1,1
510,21,2,2,3,1,3,1,1
510,21,3,2,3,3,3,3,3
510,21,4,3,1,3,2,2,3
510,21,5,1,2,2,1,3,2
511,1,1,2,3,2,2,1,1
511,1,2,1,1,2,2,1,3
511,1,3,1,2,1,1,2,3
511,1,4,3,2,3,1,2,1
511,1,5,3,1,3,3,3,2
511,2,1,2,3,1,3,2,2
511,2,2,2,1,1,3,2,2
511,2,3,3,1,2,1,1,3
511,2,4,1,3,3,1,1,1
511,2,5,1,2,3,2,3,1
511,3,1,3,3,2,2,2,2
511,3,2,2,2,1,3,3,3
511,3,3,1,1,3,1,1,1
511,3,4,2,2,2,2,2,2
511,3,5,3,3,1,3,3,3
511,4,1,2,1,3,2,3,2
511,4,2,2,3,2,3,3,1
511,4,3,1,2,2,3,1,1
511,4,4,3,2,1,1,1,2
511,4,5,1,1,3,2,2,3
511,5,1,1,2,3,3,3,2
511,5,2,2,1,2,2,1,1
511,5,3,3,2,3,3,1,2
511,5,4,1,3,1,1,2,3
511,5,5,3,3,1,1,2,3
511,6,1,2,1,2,1,2,1
511,6,2,3,3,2,1,3,1
511,6,3,2,1,1,2,2,3
511,6,4,1,2,3,3,1,2
511,6,5,3,3,1,2,3,3
511,7,1,3,1,2,3,2,3
511,7,2,1,3,1,2,1,2
511,7,3,1,1,1,3,2,1
511,7,4,3,2,2,1,1,3
511,7,5,2,2,3,1,3,1
511,8,1,2,3,3,2,3,2
511,8,2,1,2,1,2,2,1
511,8,3,1,1,2,1,2,3
511,8,4,2,3,3,1,3,2
511,8,5,3,2,1,3,1,1
511,9,1,2,3,2,2,1,3
511,9,2,1,2,1,1,2,1
511,9,3,3,1,3,3,3,2
511,9,4,2,1,3,3,3,3
511,9,5,3,3,2,2,1,2
511,10,1,1,3,3,2,2,3
511,10,2,2,1,1,2,1,2
511,10,3,3,1,1,1,3,2
511,10,4,3,3,3,1,2,1
511,10,5,1,2,2,3,3,3
511,11,1,2,2,2,3,2,1
511,11,2,3,1,3,1,2,2
511,11,3,1,3,1,2,3,3
511,11,4,2,2,2,3,1,1
511,11,5,3,1,3,2,1,3
511,12,1,3,1,3,2,2,3
511,12,2,1,3,2,3,1,2
511,12,3,2,2,1,1,1,3
511,12,4,1,3,2,3,3,1
511,12,5,2,2,1,1,3,1
511,13,1,2,3,3,1,2,1
511,13,2,3,1,1,3,3,1
511,13,3,1,1,1,3,1,3
511,13,4,1,2,3,2,2,2
511,13,5,3,2,2,2,3,2
511,14,1,1,1,3,2,3,1
511,14,2,3,2,3,2,1,1
511,14,3,2,3,2,1,2,2
511,14,4,3,2,1,3,2,3
511,14,5,2,3,2,1,1,2
511,15,1,2,3,1,3,1,2
511,15,2,3,2,3,2,2,1
511,15,3,1,1,1,1,1,2
511,15,4,2,3,2,3,3,3
511,15,5,1,1,2,1,3,3
511,16,1,1,1,2,3,2,2
511,16,2,3,3,1,2,1,1
511,16,3,1,3,3,3,1,3
511,16,4,2,2,3,1,3,3
511,16,5,2,2,1,2,3,2
511,17,1,2,1,2,2,2,1
511,17,2,3,2,1,1,1,3
511,17,3,2,3,3,3,1,3
511,17,4,3,1,2,1,2,1
511,17,5,1,2,1,2,3,2
511,18,1,1,2,2,1,2,2
511,18,2,3,3,3,3,3,1
511,18,3,2,2,1,2,1,3
511,18,4,1,3,3,1,2,2
511,18,5,3,1,2,3,3,1
511,19,1,3,2,3,1,3,3
511,19,2,2,1,3,1,1,1
511,19,3,2,1,1,3,2,2
511,19,4,1,3,2,2,1,1
511,19,5,3,3,2,2,2,3
511,20,1,2,2,2,2,2,3
511,20,2,3,3,3,1,1,1
511,20,3,1,1,1,3,3,1
511,20,4,1,1,1,3,3,2
511,20,5,3,2,2,1,1,2
511,21,1,1,3,1,3,2,3
511,21,2,2,1,3,2,3,2
511,21,3,2,1,3,3,2,3
511,21,4,3,2,2,1,1,1
511,21,5,1,3,1,2,3,2
512,1,1,1,1,3,1,1,3
512,1,2,1,1,2,2,1,3
512,1,3,3,2,3,3,2,2
512,1,4,2,3,1,1,3,1
512,1,5,2,2,1,2,2,1
512,2,1,3,3,2,3,1,2
512,2,2,2,2,3,1,3,3
512,2,3,1,2,3,2,2,1
512,2,4,3,3,2,3,3,2
512,2,5,2,1,1,1,1,3
512,3,1,2,2,3,1,1,3
512,3,2,1,3,2,3,3,1
512,3,3,3,1,1,2,2,2
512,3,4,3,3,1,2,3,1
512,3,5,1,1,2,3,2,2
512,4,1,3,1,2,1,3,3
512,4,2,1,2,2,2,3,2
512,4,3,2,1,3,3,1,1
512,4,4,3,3,1,1,2,3
512,4,5,1,3,3,2,1,2
512,5,1,3,1,1,1,1,2
512,5,2,2,2,1,3,2,1
512,5,3,1,3,2,1,3,3
512,5,4,2,2,2,3,2,1
512,5,5,3,1,3,2,1,2
512,6,1,3,2,1,3,3,3
512,6,2,1,3,3,3,2,3
512,6,3,2,2,1,2,3,1
512,6,4,3,1,2,1,1,2
512,6,5,2,3,3,2,2,1
512,7,1,3,1,3,3,3,1
512,7,2,1,2,2,2,1,3
512,7,3,2,3,1,1,2,2
512,7,4,1,2,3,1,3,2
512,7,5,2,1,2,2,2,3
512,8,1,2,3,2,1,3,2
512,8,2,2,1,2,2,3,3
512,8,3,1,3,1,3,1,1
512,8,4,3,2,3,1,2,2
512,8,5,1,1,1,3,1,1
512,9,1,2,1,2,1,3,2
512,9,2,1,2,3,3,2,1
512,9,3,3,2,1,3,1,3
512,9,4,1,3,3,2,2,1
512,9,5,3,3,1,2,1,3
512,10,1,2,3,3,3,2,2
512,10,2,3,3,3,2,3,3
512,10,3,1,1,1,1,2,1
512,10,4,2,2,2,3,1,2
512,10,5,3,1,2,2,1,1
512,11,1,3,3,2,3,2,1
512,11,2,2,1,3,2,1,2
512,11,3,1,2,1,1,3,1
512,11,4,1,2,1,1,3,3
512,11,5,2,1,3,3,2,3
512,12,1,1,3,2,1,1,3
512,12,2,1,2,2,2,1,2
512,12,3,3,3,1,1,3,3
512,12,4,3,2,1,2,3,2
512,12,5,2,1,3,3,2,1
512,13,1,3,2,2,3,2,3
512,13,2,1,1,3,1,3,1
512,13,3,2,3,1,2,1,2
512,13,4,2,2,2,2,3,1
512,13,5,3,1,1,1,2,2
512,14,1,1,3,3,3,1,3
512,14,2,1,2,3,3,1,3
512,14,3,3,1,2,2,3,1
512,14,4,2,2,1,1,2,2
512,14,5,2,3,2,1,2,1
512,15,1,3,1,1,3,1,2
512,15,2,1,1,1,2,2,3
512,15,3,2,3,3,2,3,3
512,15,4,2,2,2,1,1,1
512,15,5,3,3,3,3,3,2
512,16,1,3,2,3,3,3,2
512,16,2,2,1,1,3,3,3
512,16,3,3,3,3,1,1,1
512,16,4,1,2,2,2,2,2
512,16,5,1,3,1,1,2,1
512,17,1,1,1,2,2,2,3
512,17,2,3,2,3,1,2,2
512,17,3,3,2,1,3,1,1
512,17,4,1,1,2,2,1,3
512,17,5,2,3,1,3,3,1
512,18,1,2,1,2,1,3,3
512,18,2,1,3,3,2,1,2
512,18,3,3,2,1,3,2,1
512,18,4,1,1,3,1,3,2
512,18,5,2,3,2,2,1,3
512,19,1,2,2,3,1,1,3
512,19,2,2,3,1,1,2,3
512,19,3,1,2,2,3,3,2
512,19,4,3,3,2,3,2,2
512,19,5,3,1,3,2,1,1
512,20,1,2,1,2,3,1,2
512,20,2,2,2,3,3,1,2
512,20,3,3,3,2,1,2,3
512,20,4,1,1,1,2,3,1
512,20,5,1,3,1,2,3,1
512,21,1,1,1,3,1,3,1
512,21,2,1,1,1,1,2,1
512,21,3,3,2,1,2,2,3
512,21,4,3,2,3,2,3,3
512,21,5,2,3,2,3,1,2
513,1,1,2,2,2,2,3,1
513,1,2,3,1,3,3,3,3
513,1,3,1,2,2,1,1,1
513,1,4,1,1,1,3,1,3
513,1,5,2,3,1,2,2,2
513,2,1,1,3,3,1,2,2
513,2,2,2,1,1,2,1,1
513,2,3,3,3,3,1,2,2
513,2,4,3,1,2,3,1,1
513,2,5,1,2,2,3,3,3
513,3,1,2,2,1,1,3,2
513,3,2,1,1,2,3,1,1
513,3,3,3,3,1,1,3,2
513,3,4,3,3,3,2,2,3
513,3,5,2,2,3,2,2,3
513,4,1,2,3,3,3,3,1
513,4,2,3,3,2,1,1,1
513,4,3,2,1,1,3,2,3
513,4,4,1,2,1,1,1,3
513,4,5,3,1,2,2,2,2
513,5,1,1,2,3,2,1,2
513,5,2,2,3,1,3,1,1
513,5,3,3,1,2,1,2,3
513,5,4,3,3,2,3,3,3
513,5,5,1,2,3,2,3,2
513,6,1,2,1,1,2,3,2
513,6,2,3,3,2,3,1,3
513,6,3,1,2,1,2,2,2
513,6,4,2,1,3,1,3,1
513,6,5,1,2,3,1,2,1
513,7,1,1,1,3,3,2,2
513,7,2,2,3,1,1,1,3
513,7,3,3,1,3,2,1,1
513,7,4,1,3,1,3,3,2
513,7,5,3,2,2,2,3,1
513,8,1,2,2,2,3,2,3
513,8,2,1,3,3,3,3,1
513,8,3,2,2,2,1,2,3
513,8,4,3,1,1,2,1,2
513,8,5,3,1,3,1,1,2
513,9,1,2,2,1,1,2,1
513,9,2,1,3,2,2,3,3
513,9,3,2,1,3,3,1,2
513,9,4,3,2,1,1,3,3
513,9,5,1,3,2,2,2,1
513,10,1,3,2,2,3,3,2
513,10,2,3,3,3,2,2,1
513,10,3,1,3,3,1,1,3
513,10,4,2,1,2,1,3,2
513,10,5,1,2,1,3,1,3
513,11,1,3,2,1,1,1,1
513,11,2,1,3,2,1,1,2
513,11,3,2,1,3,2,2,3
513,11,4,3,2,3,3,3,3
513,11,5,2,1,1,2,2,1
513,12,1,1,1,2,3,2,1
513,12,2,2,3,2,2,3,1
513,12,3,2,3,1,2,3,2
513,12,4,1,1,1,3,2,2
513,12,5,3,2,3,1,1,3
513,13,1,1,1,3,1,3,3
513,13,2,3,3,1,2,1,1
513,13,3,2,2,3,2,1,1
513,13,4,2,2,2,3,2,2
513,13,5,3,1,1,3,3,3
513,14,1,1,3,2,1,2,2
513,14,2,1,2,1,2,1,3
513,14,3,3,3,2,1,2,2
513,14,4,3,1,1,2,3,3
513,14,5,2,2,3,3,1,1
513,15,1,1,3,3,3,2,2
513,15,2,3,2,1,2,1,3
513,15,3,2,1,2,1,3,1
513,15,4,1,1,2,3,2,3
513,15,5,2,3,3,1,3,1
513,16,1,2,1,3,1,1,3
513,16,2,3,2,2,3,3,1
513,16,3,1,2,2,2,3,2
513,16,4,3,3,1,3,2,1
513,16,5,1,1,1,1,1,2
513,17,1,2,3,3,2,2,3
513,17,2,3,1,2,1,1,1
513,17,3,3,1,1,1,3,2
513,17,4,2,3,3,2,2,2
513,17,5,1,2,1,3,3,3
513,18,1,1,1,3,2,2,1
513,18,2,3,2,3,3,2,2
513,18,3,2,2,2,3,1,2
513,18,4,1,3,2,2,1,1
513,18,5,3,3,1,1,3,3
513,19,1,3,1,2,2,2,3
513,19,2,2,2,1,1,2,1
513,19,3,1,2,3,1,3,1
513,19,4,1,3,3,3,1,3
513,19,5,2,3,1,3,1,2
513,20,1,1,3,1,1,2,3
513,20,2,1,2,2,1,2,1
513,20,3,2,1,2,2,3,2
513,20,4,2,1,3,2,3,2
513,20,5,3,2,3,3,1,1
513,21,1,2,3,2,3,3,3
513,21,2,3,1,1,2,1,2
513,21,3,3,1,1,3,3,2
513,21,4,1,2,3,1,2,1
513,21,5,2,3,2,2,1,3
514,1,1,1,2,1,2,1,2
514,1,2,2,3,1,3,3,1
514,1,3,2,1,3,3,2,3
514,1,4,3,2,2,2,2,2
514,1,5,1,1,3,1,1,3
514,2,1,2,2,2,1,1,2
514,2,2,1,1,3,2,1,2
514,2,3,3,3,2,1,3,1
514,2,4,3,3,3,2,3,1
514,2,5,2,2,1,3,2,3
514,3,1,3,1,1,3,2,1
514,3,2,2,2,3,2,1,2
514,3,3,3,3,1,1,2,2
514,3,4,1,3,2,1,3,3
514,3,5,1,1,2,3,3,1
514,4,1,1,2,1,2,3,3
514,4,2,1,3,1,3,1,1
514,4,3,2,1,3,1,3,2
514,4,4,2,1,2,1,1,1
514,4,5,3,2,2,2,2,3
514,5,1,3,3,3,3,1,3
514,5,2,2,1,1,1,2,1
514,5,3,1,1,2,1,1,2
514,5,4,2,2,1,2,3,1
514,5,5,3,3,3,3,2,3
514,6,1,2,1,1,1,1,1
514,6,2,1,3,2,2,2,2
514,6,3,1,2,3,3,3,2
514,6,4,3,2,3,1,3,3
514,6,5,3,3,2,2,2,3
