"Version","Task","Concept","Att 1 - Preis","Att 2 - Verpflegung","Att 3 - Zimmerkategorie","Att 4 - Kundenbewertung","Att 5 - Meerblick"
868,1,2,3,3,3,1,1
869,1,1,3,1,3,2,1
869,1,2,1,2,2,3,2
870,1,1,1,2,1,1,3
870,1,2,2,3,2,3,2
871,1,1,2,2,1,3,1
871,1,2,3,3,2,2,2
872,1,1,1,1,3,1,3
872,1,2,3,3,1,3,2
873,1,1,1,2,3,2,2
873,1,2,2,1,2,1,1
874,1,1,1,3,1,2,1
874,1,2,3,2,3,3,3
875,1,1,1,3,3,3,1
875,1,2,2,1,2,1,3
876,1,1,2,2,1,1,3
876,1,2,3,1,2,2,2
877,1,1,2,3,2,2,3
877,1,2,3,2,3,1,2
878,1,1,1,1,1,3,1
878,1,2,3,3,2,1,3
879,1,1,2,2,3,3,1
879,1,2,1,1,1,2,2
880,1,1,1,2,2,1,1
880,1,2,3,1,1,3,3
881,1,1,1,2,2,3,3
881,1,2,2,3,3,2,2
882,1,1,2,3,1,1,1
882,1,2,3,1,3,2,2
883,1,1,3,2,2,2,1
883,1,2,1,1,1,1,2
884,1,1,2,3,3,3,3
884,1,2,3,2,1,1,2
885,1,1,1,3,3,3,3
885,1,2,2,1,2,2,1
886,1,1,3,3,3,1,1
886,1,2,2,2,1,3,2
887,1,1,3,3,1,3,1
887,1,2,1,1,2,2,3
888,1,1,1,2,3,1,2
888,1,2,2,1,1,2,3
889,1,1,3,2,3,2,3
889,1,2,2,1,2,3,2
890,1,1,3,1,3,3,2
890,1,2,1,3,2,1,1
891,1,1,1,3,1,2,3
891,1,2,2,2,2,1,1
892,1,1,1,3,2,3,2
892,1,2,2,1,3,1,1
893,1,1,1,1,3,1,2
893,1,2,3,2,1,2,3
894,1,1,3,3,2,3,3
894,1,2,2,2,1,2,1
895,1,1,2,3,1,1,2
895,1,2,1,2,3,2,1
896,1,1,2,3,3,2,2
896,1,2,3,1,2,3,3
897,1,1,1,1,1,3,1
897,1,2,3,2,2,1,3
898,1,1,1,3,1,1,3
898,1,2,2,2,2,3,2
899,1,1,1,2,1,3,2
899,1,2,3,1,3,2,1
900,1,1,3,3,2,2,1
900,1,2,2,1,3,1,3
